"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"20","Gyöngyös, Dobó István utca","22,9 millió Ft","65 m²","3","ÁRCSÖKKENÉS!Gyöngyös egyik legkedveltebb környékén, a Dobó István úton eladó 1985-ben épült társasház 4.emeleti lakása.Az ingatlantól 2-3 perces sétára találjuk a Spar üzletet, de szintén ilyen távolságra van a bölcsöde, óvoda, általános iskola, egyetem, orvosi rendelo, kórház is, de a városközpont is perceken belül elérheto. Mindemellett csendes, esztétikus környezetben, ligetes belso udvarra nézo, barátságos lakóközösséggel, rendezett, tiszta lépcsoházzal rendelkezik a társasház.Nemrégiben külso felújításon is átesett a külso homlokzat, míg a lakás belso tere 2016-ban lett korszerusítve. Ekkor kerültek cserére a hideg- és melegburkolatok is.65m2-en három szoba (vagy két szoba és külön nappali) lett kialakítva, emellett konyha, kamra, fürdoszoba, külön mosdó, és folyosó képezi a lakóteret, és egy pici erkély is tarozik a lakáshoz. A folyosón található nagyméretu beépített szekrény a lakók számára boven nyújt tárolási lehetoséget.A muanyag nyílászárók hoszigetelt üveggel, redonnyel, szúnyoghálóval ellátottak. Ennek, az épület szigetelésének, valamint a lakás kedvezo fekvésének köszönhetoen egésznap természetes napfény által megvilágított, és alacsony rezsivel fenntartható az ingatlan. Futése gázkonvektorokkal történik, egyedi víz-, villany-, gázórával rendelkezik. A lakók kényelmét korszeru klímaberendezés is szolgálja. A konyha újszeru légkeveréses villanysütovel, páraelszívóval, esztétikus konyhabútorral felszerelt, ezek (a többi ingóság megbeszélés alapján) az ár részét képezik. A lakáshoz tartozik egy 12m2 alapterületu saját tároló az alagsorban.Az ingatlan lakatlan, akár azonnal birtokba veheto.","felújított","1981 és 2000 között","összkomfortos","nincs megadva","4","4","nincs","nincs megadva","gáz (konvektor)","van","nincs megadva","nincs megadva","külön helyiségben","délnyugat","kertre néz","nincs megadva","nincs megadva",NA,"nincs megadva",NA,NA
"21","Pécs, Hajnóczy út","14,5 millió Ft","30 m²","1","Tulajdonostól eladó lakás.","felújított","1950 és 1980 között","komfortos","nincs megadva","félemelet","3","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","igen","külön helyiségben","kelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - ingyenes","nem vett részt",NA
"22","Kisvárda, Szent György tér","17 millió Ft","47 m²","2","Kisvárda frekventált helyén 3. emeleti lakás eladó. Az ingatlan közelében óvoda, bölcsode, orvosi rendelo, ABC, drogéria található. Ablakai utcára néznek.  A ház melegérol és a melegvízrol új kombi kazán gondoskodik. Alacsony rezsiköltséggel rendelkezik. Felújítást nem igényel. Tel: +","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","20 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"23","Makó, Szegedi utca","11 millió Ft","89 m²","2 + 1 fél","Makó Bajcsy, Lonovics sgt. -nál 2.5 szobás téglalakás 10.500.000 Ft-ért eladó.  A társasház másik fele vagyis a másik lakás is megvásárolható megegyezés szerint szintén 10,5 M ft-ért.  A lakások külön méroórákkal(víz, gáz, villany) rendelkeznek Földhivatalnál külön hrsz.-al rendelkeznek és lakásnak vannak minosítve Az egyik lakás 89 a másik 79 m2, mindösszesen 168 m2 alapterület, míg a telek 430 m2 telekterületu. Az ingatlan tégla építésu, nagy belmagassággal rendelkezik, ami alkalmassá teszi akár galéria kialakítására is. A padlástér is beépítheto, illetve pincével is rendelkezik.  A lakás az árából kiindulva természetesen felújításra szorul  62/215560","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","5 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
"24","Aszód, Kossuth Lajos utca 1.","36,4 millió Ft","64 m²","2 + 1 fél","ELADÓ , AMERIKAI KONYHÁS NAPPALI,  PLUSZ  KÉT FÉLSZOBÁS(  + gardrobszoba )                 ÚJSZERU LAKÁS .KLIMA ., RIASZTÓ VAN !","újszeru","2013","összkomfortos","CC","2","2","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","külön és egyben is","délnyugat","panorámás","nincs megadva","nem","nem tetotéri","teremgarázs hely - megvásárolható",NA,NA
"25","XIV. kerület, Birtok utca","45 millió Ft","45 m²","2 + 1 fél","Tisztelt Érdeklodo!Figyelmébe ajánlom ezt a kituno elhelyezkedésu, csendes utcában elterülo, kituno állapotú, egyedi atmoszférával rendelkezo  44 m2-es zuglói lakást.Az ingatlan 24 m2-es, amerikai konyhás nappali szobája keleti tájolású, hatalmas erkélye a csendes udvarra néz, míg a rendkívül egyedi kialakítású, csigalépcson megközelítheto, több mint 8 négyzetméteres, nagyobbik hálószobája ezek felett, a tetotérben helyezkedik el.A csodálatos ingatlan minden részlete az igényességrol árulkodik, kialakításának köszönhetoen minden helyisége a nap nagy részében napfényben fürdik.Az lakáshoz igény szerint garázs is vásárolható.Jó szívvel ajánlom a lakást pároknak, elso lakásvásárlóknak, de mindenkinek aki egy meghitt otthonra vágyik Zugló szívében.Hívjon bizalommal ha ajánlatom felkeltette érdeklodését!Referencia szám: LK059485","felújított","1981 és 2000 között","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva","zárószint","nincs megadva",NA,NA
"26","VIII. kerület, Nagy Fuvaros utca","52 millió Ft","99 m²","2 + 1 fél","***Irodának, bérbe adásra a is kiváló 2+1 szobás 99 nm-es lakás a 8. kerület közkedvelt részén***Budapest 8. kerületének Józsefváros részén, a Mátyás tér közvetlen közelében eladó egy 99 m2-es, 2. emeleti polgári lakás. A 3 szintes épületet lépcsoházát az elmúlt 2 évben felújították, udvarán fa áll.  Ki lettek cserélve a vezetékek, tetot felújították illetve a lépcsoházat is. A 2 éve teljes felújításon átesett, tágas, fényes lakás csendes, panorámás (kilátás a Mátyás tér parkjára). Ablakai nagyméretuek, redonyösek. A 2 nagyobb szoba akár további szobákra bontható, ha valaki RBnB üzletet szeretne itt folytatni, további elválasztási lehetoség van. Belmagassága 3,6m, ezért akár galériázható is. Beépített szekrények teszik praktikussá a lakást. A konyha is jól felszerelt, mosogatógép, süto ill. huto is a felszerelés (és a vételár) része. A nappali akár váróteremmé is alakítható ha például 2 orvosi rendelo vagy iroda lenne alakítva a szobákból. Közelben: a Corvin Negyed bevásárlóközpontja, az Óbudai Egyetem, rendelointézet, park, játszótér, piac. Kiváló közlekedéssel rendelkezik, M4 és M3 megállói is a közelben! Korábban RBnB céljára volt kiadva, de lakásnak, irodának ill. befektetési lehetoségnek is kiváló. A bútorok maradhatnak, az ár részét képezik. Tehermentes lakás, azonnal költözheto!","felújított","1950 elott","nincs megadva","nincs megadva","2","4","nincs megadva","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délkelet","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA,NA
"27","VI. kerület, Külso-Terézváros","60 millió Ft","54 m²","1","BEFEKTETÉSNEK is Kiváló ...Megvételre kínálok a Deák tértol pár lépésre található modern épületben egy újszeru állapotban lévo, hatalmas terasszal rendelkezo garzonlakást.A lakás az 5. emeleten helyezkedik el, mely az eloszobából nyíló amerikai konyhás nappalival és fürdoszobával rendelkezik.Az igazi kuriózum a lakás elott teljes hosszában végigfutó, privát terasz, mely az egyirányú utcának köszönhetoen csendes kikapcsolódásra nyújt tökéletes helyet.Az ingatlan tulajdoni lap szerint 54m2 (Lakás 32m2, Terasz 44m2)Az épületben megengedett a rövidtávú szálláshely szolgáltatás - így akár fiatal házasoknak, egyetemistáknak is tökéletes.Kérem keressen bizalommal!","jó állapotú","2001 és 2010 között","nincs megadva","nincs megadva","5","nincs megadva","van","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","utcai","44 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"28","VII. kerület, Külso-Erzsébetváros","47 millió Ft","89 m²","3","Megvételre kínálom ezt a fantasztikus lakást mely 2. emeleti,  89 nm-es, utcai nézetu iKét utcai szobája van. A lakás jó alaprajzú, felújítandó állapotú.Elhelyezkedése a Belváros és a Városliget közelsége miatt is kiváló.Közlekedése nagyon jó.Kérem keressen bizalommal!","felújítandó","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"29","X. kerület, Kobánya - Újhegyi lakótelep","33,9 millió Ft","54 m²","3","Megvételre kínálom Újhegyen, ezt az erkélyes, 54 nm-, háromszobássá alakított, 4.em, DNy-i tájolású panellakás. Az ingatlan tehermentes, jó állapotú. Külön nyíló szobák vannak, a fürdo és a wc külön helységben kaptak helyet. Tartozik a lakáshoz egy 6 nm-es pince. Az infrasruktúra kiváló: óvodák, általános iskolák, háziorvosi rendelo, uszoda és több bevásárló központ is megtalálható. Kérem keressen bizalommal!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","4","nincs megadva","van","3 m-nél alacsonyabb","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","utcai","3 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"30","X. kerület, Kobányai út 43/b","26,8 millió Ft","30 m²","1","Tulajdonostól eladó egy szobás nyugati fekvésu világos lakás, amely a társasház 3. emeletén található. A társasáházban több lift üzemel, az egyik pont a lakás bejárati ajtajától pár méterre található. A társasház tégla építésu és 2005-ben épült. Az ingatlan egyedi méroórákkal és alacsony rezsivel rendelkezik. A közösköltség havonta 7040 Ft. A társasház belso udvarán hangulatos belsokert és játszótér található, valamint belso udvarból közvetlenül megközelítheto a Népliget. Közlekedès ès infrastruktúra kíváló. A 9- es busz, 28- as villamos megállói a társasház elott találhatóak, illetve az 1- es villamos megállója pàr perc sètára van. Ingatlanközvetítok segítségét nem szeretném igénybe venni.","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","6 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
