"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"1","Berettyóújfalu, Belváros","58,3 millió Ft","116 m²","5","Berettyóújfalu belvárosában 116 m2-es, nappali + 4 szobás, 1. emeleti, új építésu társasházi lakás ELADÓ!- Az ingatlan Berettyóújfaluban egy körbekerített új építésu 8 lakásos társasház 1. emeleténtalálható- Porotherm 30-as téglából épült, beton alappal (116,7 m2)- Muanyag nyílászárók kerülnek beépítésre- Elektromos futés napelemmel, padlófutés, falfutés- Szigetelés: 15 cm, tetoszigetelés 25 cm- Fa tetoszerkezet, vörösbarna tetocserép fedéssel- A padlóburkolatok kerámia, illetve laminált padlóval készülnek- A lakás vételára 2500/m2 bruttó burkolati négyzetméter árat tartalmaz, ettol magasabb értéku burkolat költségét a megrendelo köteles fizetni- A homlokzat mogyoró és cappuccino színu nemes vakolattal, a lábazat sötétbarna gyöngyvakolattal készül- Ingatlan helyiségei: Nappali, konyha, kamra, 4 szoba, gardrób, fürdoszoba, wc- A lakáshoz 2 db erkély tartozik- A társasházban ketto lépcsoház került kialakításra- Közös kuka-babakocsi tároló- A telken 8 db parkolóhely kerül kialakításra, minden lakáshoz tartozik egy parkolóhely- Az ingatlan vételára  500.000 +áfa Ft/m2- Amennyiben hirdetésem felkeltette érdeklodését, keressen bizalommal!Helyiségek méretei:-közlekedo 7,64 m2 (kerámia)-közlekedo 7,10 m2 (kerámia)-WC 1,35 m2 (kerámia)-fürdoszoba 6,93 m2 (kerámia)-gardrób 3,60 m2 (kerámia)-kamra 1,23 m2 (kerámia)-konyha 7,84 m2 (kerámia)-nappali 28,32 m2 (kerámia)-szoba 12,66 m2 laminált (parketta)-szoba 14,73 m2 laminált (parketta)-szoba 12,06 m2 laminált (parketta)-szoba 13,24 m2 laminált (parketta)-erkély 3,96 m2 fagyálló (kerámia)-erkély 3,96 m2 fagyálló (kerámia)-összesen: 116,7 m² + 7,92 m² erkély","nincs megadva","2021","összkomfortos","nincs megadva","1","2","nincs","3 m-nél alacsonyabb","elektromos, falfutés","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","nincs megadva","udvari","7.92 m²","igen","nem tetotéri","udvari beálló - benne van az árban",NA,NA
"2","Pécs, Tábor utca","35 millió Ft","87 m²","2 + 1 fél","Két lakást egy csapásra a Belvárosban!Barbakán közelében eladó két különálló lakás, melyek igény szerint egybenyithatók.A környezet:- A lakás a belváros szívében helyezkedik el.- A Barbakán, Szent István tér 2 perc sétára a lakástól- Buszmegálló 1 percre, POTE, TTK, BTK 2 buszmegállóraA társasház:- 5 lakásos társasház ( csak három tulajdonosa van)- Saját belso udvar és kert ( használata szokásjog alapján)- A társasház tárolói közül 3 az eladó lakáshoz tartozikAz elso lakás jellemzoi:- 40 m2- es, 1 szobás lakás- Tágas eloszoba, konyha étkezovel, fürdo, WC egy helyiségben- Napfényes terek, utcafronti ablakok (muanyag nyílászárók redonnyel)- Egyedi gázfutés- Festés után azonnal költözhetoA második lakás jellemzoi:- 47 m2-en 2 szoba + konyha és fürdoszoba alakítható ki- Állapotát tekintve felújítandóA két lakást egybe nyitva tágas, nyugodt, békés családi otthont kap az új tulajdonos, saját terasszal, kerttel, udvari résszel. A tetotér beépítése engedélyezett.Mindez Pécs belvárosában!Teljes köru pénzügyi megoldások ügyintézése díjmentesen.Minden élethelyzetre végzünk pénzügyi elemzést - ha vásárolni szeretne, segítünk, hogy ezt a legjobb feltételek mellett tegye; ha eladni szeretné ingatlanát, nézzük meg, hátha érdemes meglévo hitelét átváltani.Keressen bizalommal, szakértok vagyunk!","közepes állapotú","1950 és 1980 között","nincs megadva","nincs megadva","nincs megadva","földszintes","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","dél","utcai","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"3","Dunaújváros, Belváros","26,8 millió Ft","76 m²","3 + 1 fél","Dunaújvárosi KIS ingatlaniroda eladásra kínálja: Dunaújváros belvárosában, Duna parthoz közel 76 nm nettó területu, nappali + amerikai konyhás, + 3 külön-bejáratú szobával rendelkezo kituno állapotú tetotéri lakást. Fürdo zuhanykabinos, fürdo-wc egyben.  Burkolatai újszeruek, járólap és laminált padló. Minimális ferde falak. K-Ny i fekvésu, egész nap világos. 2 klímás.  Futése egyedi gázcirkó. Külön pincerész tartozik hozzá. Csere lehetséges, esetleg családi házra , értékegyeztetéssel. Amennyiben az ingatlan megvásárlásához el szeretné adni jelenleg meglévo ingatlanját , ennek lebonyolításában is állunk rendelkezésére. További információért hívjon bizalommal!  CSOK-al történo vásárlás esetén illetékmentesség! Lakás felújítási állami támogatás 3millió Forintig igénybe veheto rá!                                         Az ingatlan 20-30 %-os önrésszel, támogatott lakáshitellel is megvásárolható.Teljes köru jogi háttér, energetikai tanúsítvány készítése. KIS Ingatlaniroda Dunaújváros Vasmu u. 41. 1/118","felújított","1950 és 1980 között","összkomfortos","nincs megadva","4","3","nincs","nincs megadva","gáz (cirko)","van","30 E Ft/hó","nincs megadva","egy helyiségben","kelet","utcai","nincs megadva","nincs megadva","tetotéri","utca, közterület - ingyenes",NA,NA
"4","Nyíregyháza, Északi körút","19,5 millió Ft","44 m²","1 + 1 fél","Nyíregyházán az Északi körúton eladó egy 2. emeleti, 44 m2-es téglaépítésu, hoszigetelt  lakás!Az ingatlanban 1,5 szoba, konyha, kamra, fürdoszoba, közlekedo és francia erkély lett kialakítva.Panelprogramban részt vett, muanyag nyílászáros, futése egyedi méros központi futés.A lakás tehermentes, azonnal költözheto. Városközponthoz, és foiskolához közel helyezkedik el.Bevásárlóközpontok, buszmegálló a közelben.Parkolási lehetoség nagy udvari parkolóban ingyenes.","jó állapotú","nincs megadva","összkomfortos","BB","2","4","nincs megadva","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","dél","udvari","1 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
"5","Nyíregyháza, Belváros","29,9 millió Ft","81 m²","4","Nyíregyháza belvárosában a kórházhoz közel egy tégla építésu, zártudvaros társasház 3. emeletén, 81 m2-es , klímás, újszeru, azonnal költözheto lakás eladó.A lakásban egy tágas, világos nappali, három szoba, konyha + étkezo, fürdoszoba és külön WC található.Az ingatlan gáz - cirkó futéses, klimatizált,  egyedi, beépített, gépesített konyhás, járólap és laminált padló burkolatú.Közelben megtalálható buszmegálló, orvosi rendelo, gyógyszertár, posta, kórház és üzletek.Amennyiben felkeltette érdeklodését, várom hívását!","újszeru","2012","összkomfortos","AA","3","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","külön helyiségben","kelet","nincs megadva","nincs megadva","nem","nincs megadva","utca, közterület",NA,NA
"6","Kecskemét, Széchenyiváros","31 millió Ft","64 m²","5","Belso kétszintes lakás a Széchenyivárosban!Kecskemét-Széchenyivárosban a Vajda János utcában eladásra kínálok egy 4.emeleti, belso kétszintes, nappali+4 szobás, panel lakást.Elosztásából adódóan kiválóan alkalmas lehet nagycsaládosoknak, de Önnek is, ha szereti a tágas tereket.Paraméterek:- utolsó generációs panel- fa nyílászárók, redonnyel, szúnyoghálóval- alsó szint: 64 nm- felso szint 38 nm- dupla fürdoszoba- futéskorszerusített- kamra- erkély- zárt udvar- önálló tároló- 2 (garanciás) klíma- tehermentes- gyors birtokba adásMegtekintésért és további információért, hívjon bizalommal!","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","5 m²","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"7","Balatonkenese, Veszprém megye","85,3 millió Ft","76 m²","3","Balatonkenesén prémium kategóriás új építésu lakás eladó. A lakás D I/3 1. emeleti nettó 75,65 m2 terasz 33.82 m2, összesen bruttó 107,5 m2. A lakópark elhelyezkedése a vitorláskiköto a strandok és a központ közelsége miatt ideális választás nyaralónak vagy állandó otthonnak. Legyen részesen ennek a prémium kialakítású és építésu lakóparknak, fektessen be vagy csak élvezze a lakás adta elonyöket. A közel két hektáros területen laza beépítéssel, szabadon állóan 8 db új épület kerül megvalósításra. Valamennyi lakás típus 1 nappali, két hálószobával, fürdoszoba WC, vendég WC, amerikai típusú konyha, közlekedo, gardrób és nagyméretu terasszal rendelkezik. A lakások aktuális kínálatáról, méretérol és a pontos eladási árról érdeklodjön telefonon vagy e-mailben! A lakások már 5% regisztrációs díj befizetésével leköthetok, mely a vételár részét képezi. Teremgarázs vagy felszíni beálló és tároló külön vételár részét képezi! Strand távolság 500 méteren belül.","nincs megadva","2022","összkomfortos","AA++","1","4","van","3 m-nél alacsonyabb","hoszivattyú, padlófutés","van","21 E Ft/hó","nem","külön és egyben is","délkelet","kertre néz","32 m²","nem","nem tetotéri","udvari beálló - megvásárolható",NA,"2 500 000 Ft"
"8","VIII. kerület, Baross utca","33,9 millió Ft","58 m²","2 + 1 fél","Eladó a Baross utcában, a Kálvária tér és a Horváth Mihály tér között, liftes házban lévo, második emeleti, tégla építésu lakás.Alaprajz szerinti elrendezésben, amerikai konyhás nappali, hálószoba, félszoba, fürdoszoba, közlekedo, eloszoba, erkély.A képeken látható állapotban. Elektromos vezetékek cserélve, nyílászárók muanyagból készültek, új villanybojler, hérás cserépkályha futés, korlátlan vízhasználat.Közös költség 15 700 Ft, benne az általános dolgokkal, szemétszállítás, lift, takarítás, közös területek takarítása, világítása.Jó közlekedéssel, bevásárlási lehetoségekkel a közelben. Családok, befektetok figyelmébe ajánlom.Jelenlegi és leendo ügyfeleinknek, teljesen díjmentes hitelügyintézést valamint ingatlan vásárlás-bérbe adás elotti, díjmentes, elozetes ügyvédi tanácsadást kínálunk.Ezen kívül energetikai tanúsítás elkészítését is rövid határidovel vállaljuk.Ingatlannal kapcsolatos kérdésekben bármikor, hangsúlyozom, bármikor hívhat.(További kínálatunkat keresse a VING hivatalos weboldalán.) n","jó állapotú","1950 elott","összkomfortos","nincs megadva","2","6","van","3 m-nél magasabb","nincs megadva","nincs","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","utcai","3 m²","nem","nincs megadva","utca, közterület - fizetos övezet",NA,NA
"9","VIII. kerület, Corvin sétány","96 millió Ft","62 m²","2","MODERN, BELSO KÉT SZINTES lakás a CORVIN SÉTÁNYON, HATALMAS ERKÉLLYEL!  Eladó a Corvin sétányon, a City Gardenben, egy legfeleso, 8. emeleti, CSENDES, VILÁGOS, DUPLEX, DUPLAKOMFORTOS lakás.  Az also szinten található az AMERIKAI KONYHÁS NAPPALI, ahonnan a kisebb, 6 nm-es erkélyre léphetünk ki. Továbbá itt helyezkedik el a fürdokádas fürdoszoba, wc-vel.  Az emeleten található a HÁLÓSZOBA, a zuhanyzós fürdoszobával, wc-vel. Innen tudjuk megközelíteni a 28,5 nm-es ERKÉLYT, mely teljesen privát, mások számára nem látható helyen van.  Közös ktg., rezsi ktg.: kb. 50.000 Ft.  Az ingatlan tehermentes, bármilyen kérdés esetén, keressen bizalommal.","nincs megadva","2001 és 2010 között","duplakomfortos","nincs megadva","8","8","van","nincs megadva","házközponti egyedi méréssel","van","nincs megadva","igen","külön és egyben is","nincs megadva","kertre néz","35 m²","nem","nincs megadva","önálló garázs",NA,NA
"10","Gyor, Nádorváros","38,3 millió Ft","42 m²","2","Nádorvárosban 42,08 m2-es, nappali + 1 szobás, elso emeleti, erkélyes téglalakás eladó új építésu társasházban.A társasház prémium minoségben épül:a homlokzatra 15 cm hoszigetelés kerül, a lakások futését és hutését hoszivattyús rendszer szolgáltatja padlóban és mennyezetben elvezetve. A nyílászárókon az elektromos mozgatású, rejtett, vakolható tokos redonyhöz a redonyöket ajándékba kapja!Belso válaszfalak variálhatók. A házban további lakások is elérhetok.A társasház csendes helyen épül, kiváló infrastruktúrával. Átadás 2022. nyarán várható. Gépkocsi beálló, tároló vásárolható.CSOK – és hitelügyintézésben díjmentesen állunk rendelkezésre!","nincs megadva","2022","összkomfortos","nincs megadva","1","2","nincs megadva","nincs megadva","hoszivattyú","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","5 m²","nincs megadva","nem tetotéri","udvari beálló - megvásárolható",NA,"1 000 000 Ft"
