"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"1","VII. kerület, Murányi utca","59,9 millió Ft","79 m²","4","VII. kerületben, a Murányi utcában, eladó egy frissen és teljes köruen felújított, lakberendezo által megálmodott, 80 m2-es, ERKÉLYES, 3 hálószobás + egy amerikai konyhás nappalis, két fürdoszobás, asztalos által készítettet beépített bútorokkal, gépekkel, cirkófutéses, alacsony fenntartású, tehermentes örök lakás. A környék a közlekedés és az infrastruktúra kiváló!","felújított","1950 elott","összkomfortos","nincs megadva","3","3","nincs","3 m-nél magasabb","gáz (cirko)","van","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","4 m²","nem","nincs megadva","nincs megadva",NA,NA
"2","VII. kerület, Peterdy utca","48,5 millió Ft","60 m²","2","Eladó tégla építésu nagypolgári lakás a Városligethez közel,a csendes Peterdy utcában . A 60 m2-es, két és fél szobás ingatlan jó állapotú, második emeleti, udvari nézetu. Nappali és az egyik hálószoba galériázott. Külso nyílászárók és a bejárati ajtó valamint az elektromos hálózat 2017 nyarán lettek felújítva illetve cserélve Jó környék, kedves szomszédok. Óvoda, iskola a közelben, többféle bevásárlási lehetoség. Kiváló lehetoség pároknak, vagy családosoknak.","jó állapotú","1950 elott","összkomfortos","nincs megadva","2","3","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nem","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"3","XIII. kerület, Angyalföld - Loportárdulo","49,99 millió Ft","45 m²","2","A JÖVO LEHETOSÉGE - ÚJ LAKÁS A 21. SZÁZAD VÁROSKÖZPONTJÁBAN2021. év végi átadással, 20-80% fizetési ütemezéssel még lekötheto lakások!A METROPOL13 a Lehel út és a Loportár közt összeköto területen épül. A 3 ütemben megvalósuló épület-együttes elso ütemében 48 változatos elosztású lakást valósít meg a beruházó, a stúdió lakástól a 100 nm-es, nagy teraszos lakásig.A földszinti lakások kertkapcsolattal rendelkeznek, míg a legfelso emeleteken exkluzív penthouse lakások kerülnek kialakításra. Mindenki megtalálja az igényeinek megfelelot!Hoszivattyús mennyezeti huto-futo rendszer kerül kiépítésre, egyedi méroórákkal. Az elektromos alumínium redonyöket az ár magába foglalja, és minoségi burkolóanyagok közül választva alakíthatják igényeiknek és ízlésüknek megfeleloen a lakásokat a leendo tulajdonosok.További információk végett keressen idopont egyeztetés kapcsán és egy személyes találkozó alkalmával teljes köru tájékoztatást adunk, továbbá projektbejárás keretén belül, a helyszínen megtekintheto a kiválasztott ingatlan.A beruházó nagyon jó referenciákkal és stabil anyagi háttérrel rendelkezik. A projekt banki finanszírozású, ami a vevok biztonságát is szolgálja!Muszaki átadás: 2021. IV. negyedévHitel-ügyintézésben, elokalkulációban is tudunk segíteni.","nincs megadva","2021","nincs megadva","nincs megadva","5","6","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","kertre néz","9 m²","nincs megadva","nincs megadva","teremgarázs hely",NA,NA
"4","XIII. kerület, Angyalföld","75 millió Ft","70 m²","3","METROPOL -  ÚJ LAKÁS A 21. SZÁZAD VÁROSKÖZPONTJÁBAN2021. év végi átadással, 20-80% fizetési ütemezéssel még lekötheto lakások!A METROPOL13 a Lehel út és a Loportár közt összeköto területen épül. A 3 ütemben megvalósuló épület-együttes elso ütemében 48 változatos elosztású lakást valósít meg a beruházó, a stúdió lakástól a 100 nm-es, nagy teraszos lakásig. A földszinti lakások kertkapcsolattal rendelkeznek, míg a legfelso emeleteken exkluzív penthouse lakások kerülnek kialakításra. Mindenki megtalálja az igényeinek megfelelot!Hoszivattyús mennyezeti huto-futo rendszer kerül kiépítésre, egyedi méroórákkal. Az elektromos alumínium redonyöket az ár magába foglalja, és minoségi burkolóanyagok közül választva alakíthatják igényeiknek és ízlésüknek megfeleloen a lakásokat a leendo tulajdonosok.További információk végett keressen idopont-egyeztetés kapcsán és egy személyes találkozó alkalmával teljes köru tájékoztatást adunk, továbbá projektbejárás keretén belül, a helyszínen megtekintheto a kiválasztott ingatlan.A beruházó nagyon jó referenciákkal és stabil anyagi háttérrel rendelkezik. A projekt banki finanszírozású, ami a vevok biztonságát is szolgálja!Muszaki átadás: 2021. IV. negyedévHitelügyintézésben, elokalkulációban is tudunk segíteni!","nincs megadva","2021","nincs megadva","nincs megadva","4","6","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","12.5 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
"5","XIII. kerület, Hun utca","25,3 millió Ft","25 m²","1","Eladó lakás a 13. kerület kedvelt részén. Az ingatlan jelenleg felújítandó állapotban van, a felújítás most kezdodött el. A látványterveknek megfeleloen egy alaposan átgondolt, minoségi anyagokból felújított otthon várja új tulajdonosát. Ideális választás elso lakást keresoknek és azoknak is, akik bérbeadás céljából szeretnének elérheto áron egy teljesen felújított jó hangulatú lakást vásárolni. A muanyag bejárati ajtó csere a képeken láthatóan megtörtént, az összes nyílászáró cserélve lesz. Az elrendezés, burkolatok, konyha bútor, fürdoszoba bútor választásra még lehetoség van.A futése elektromos, valamint klíma futés.Igény szerint okos otthonra elkészítjük.","felújított","nincs megadva","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél alacsonyabb","elektromos","van","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"6","XIII. kerület, Angyalföld - Loportárdulo","67,9 millió Ft","70 m²","3","A természettel harmonizáló, modern, urbanista, lakóparki, 4 szobás, teraszos lakás várja elso tulajdonosát AngyalföldönMegvételre kínálom ezt a XIII. kerület egyik legkeresettebb és közkedvelt részén épülo lakóparki, 3 szobás lakást 12.5 m2-es saját terasszal.A nagy üvegfelületekkel és teraszokkal, továbbá a maximális zöldfelület kialakítással igazi stílusos kombinációt alkot leendo tulajdonosai számára.AZ ÉPÜLET JELLEMZOI:- a folyosók természetes megvilágítást és szellozést kapnak a homlokzati ablakokon keresztül- modern energiatakarékos világítási és elektromos rendszerek- környezetbarát anyagok felhasználása a belsoépítészetben- szelektív hulladékkezelés az üzemeltetés során- elektromos rendszerek alacsony energiafelhasználása, a szellozorendszerekben felhalmozódó energia visszanyerése hocserélokkelTUDATOSSÁG, ÉS KÖRNYEZETVÉDELEMA lakópark a BREAM környezet és energiaminosíto rendszerek szerinti legmagasabb fokozat elérésére törekszik.Ez nem csak környezetvédelmi megfontolásokból hangsúlyos, az épület és a lakások energiaköltsége is jóval kedvezobb, mint a hagyományos gépészeti megoldásokkal üzemeltetett épületeké.Az épületszerkezet nagy hotehetetlensége biztosítja a lakások nyári klímáját és a tervezett gépészeti rendszerekkel nem csak az épület futését kívánjuk megoldani, hanem nyári hutését is.LOKÁCIÓ:A XIII. kerület legdinamikusabban fejlodo részén, a Váci úti irodafolyosó közelében épül.Ez a terület kiválóan megfelel családi otthonoknak úgy, mint befektetési célból vásárolt ingatlanoknak is.Az épület jól megközelítheto a városi tömegközlekedésessel (a metrómegálló 200 méteres sétával elérheto, valamint troli, villamos és éjszakai busz járatok is pár perce helyezkednek el), kerékpárral, elektromos jármuvekkel, amely szintén erosíti a fenntarthatóságát a lakóépületnek.A közelben színvonalas iskolák, óvodák, bevásárlási lehetoségek találhatók, a remek infrastruktúrájú környéken.Sikeres projektek eddig:Ukrajnában - Kijevben,Lengyelországban - Krakkóban,Spanyolországban - Calp-ban (Calpe)továbbá az Amerikai Egyesült Államokban - Chicagoban jöttek létre.További kérdés esetén, vagy hasonló ingatlanokkal kapcsolatban keressen bizalommal.","nincs megadva","2019","nincs megadva","nincs megadva","4","nincs megadva","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kertre néz","12.5 m²","nincs megadva","nincs megadva","teremgarázs hely",NA,NA
"7","Orosháza, Tass utca 12/B","14,5 millió Ft","59 m²","2 + 1 fél","Eladó Orosháza belvárosában 3. emeleti 2 és fél szobás erkélyes panellakás. Az épület panelprogram keretében új nyílászárókat és külso szigetelést kapott. A lépcsoház szintén felújított, megújult biztonsági belépteto rendszerrel rendelkezik.A lakás közepes állapotú, modernizálása az új tulajdonosra vár. Jellemzok: piac, posta, kórház, óvodák, iskolák a közvetlen közelben. Alacsony rezsiköltség.","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","3","4","nincs","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","5 m²","nem","nem tetotéri","utca, közterület - ingyenes","részt vett",NA
"8","Vác, Dr. Csányi László körút","33,7 millió Ft","54 m²","2","Csendes otthon Vác szívében! 2 szobás, erkélyes, alacsony rezsiköltségu és jó elosztású lakás eladó!Ezt a második emeleten található lakást, fiataloknak, kis családosoknak és befektetoknek is jó szívvel ajánlom. A társasház elektromos kapuval elzárt, nagy belso udvarral rendelkezik, ahol a parkolásra lakásonként 1 hely van biztosítva, ráadásként a lakáshoz az alagsorban, különálló pince is tartozik.Az alacsony rezsiköltsége miatt alkalmas elso lakásnak, illetve kiadásra is tökéletes, pláne a jó elosztása miatt akár több személynek is ki lehet adni, hiszen a benne élok a külön nyíló szobák miatt kevésbé zavarják egymást a közlekedésben és ebben az is segít, hogy a fürdo és a WC-tol is külön található.A konyha egy nagyobb szoba méretu már-már nappaliként is használható, így boven van tér a közös fozésekhez, vagy az étkezéshez ebben a helyiségben. Külön elony a kamra, amelyet minden háziasszony hasznosan tud feltölteni és használni. Az erkély a csendes belso udvarra néz, ahogy a szobák is. Annak ellenére, hogy forgalmas útszakasz mellett található, feltunoen csendes ez a lakás, ráadásul világos, napfényes is, hisz van olyan helyiség, amely két utca fele is ablakkal rendelkezik.  Az infrastruktúrája kiváló, mivel 1 perc sétára van a buszmegálló és 10 percre a vasútállomás.Üzlet, étterem, kifozde, dohánybolt, muvelodési ház, színház mind - mind pár perc kényelmes gyaloglással elérheto, sot az épülettel szemben még egy általános iskola is található. Nem kell mondanom, hogy ez a gyermekes családoknál milyen nagy elonyt jelenthet, hiszen 1 perc alatt elérhetnek a nebulók az iskolába, a szülo pedig kimarad a reggeli kapkodásból és dugókból, mert nem kell a fél városon keresztül vinni a gyerekeit. Fiataloknak ezért ajánlanám, mert pár perc alatt elérhetik a város lükteto, fiatalokat vonzó részeit: mozi, színház, gyors étkezdék, szórakozó helyek.Ez a lakás nagyon jó ár-érték arányú lehetoség, és ha Ön is ugyanúgy látja benne a fantáziát, mint ahogy én, ne várjon arra, hogy más csapjon le rá! Hívjon, nézze meg és legyen az Öné mielobb!Ha pedig kedvezo hitellehetoséget szeretne igénybe venni az ingatlan vásárláshoz hívjon! Banki tanácsadónk rövid és ingyenes konzultációt követoen 12 bank ajánlatai közül választja ki az önnek legmegfelelobbet.Amennyiben rajtam keresztül veszi meg az ingatlant, Ön kapja a számlát a jutalék összegérol. Az adásvételi szerzodésbe, az ingatlan valós ára kerül, így nem kell a jutalék összegére vagyonszerzési illetéket és ügyvédi munkadíjat fizetnie.A Képzett Ingatlanközvetítok Hálózata figyel arra, hogy a vevoknek ne okozzon többletkiadást!","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","2","3","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nem","külön helyiségben","északkelet","utcai","3 m²","nincs megadva","nincs megadva","udvari beálló - benne van az árban",NA,NA
"9","XIII. kerület, Angyalföld - Loportárdulo","72,2 millió Ft","68 m²","3","A természettel harmonizáló, modern, urbanista, lakóparki, 3 szobás, teraszos lakás várja elso tulajdonosát AngyalföldönMegvételre kínálom ezt a XIII. kerület egyik legkeresettebb és közkedvelt részén épülo lakóparki, 3 szobás lakást, 31.5 m2-es saját terasszal.A nagy üvegfelületekkel és teraszokkal, továbbá a maximális zöldfelület kialakítással igazi stílusos kombinációt alkot leendo tulajdonosai számára.AZ ÉPÜLET JELLEMZOI:- a folyosók természetes megvilágítást és szellozést kapnak a homlokzati ablakokon keresztül- modern energiatakarékos világítási és elektromos rendszerek- környezetbarát anyagok felhasználása a belsoépítészetben- szelektív hulladékkezelés az üzemeltetés során- elektromos rendszerek alacsony energiafelhasználása, a szellozorendszerekben felhalmozódó energia visszanyerése hocserélokkelTUDATOSSÁG, ÉS KÖRNYEZETVÉDELEMA lakópark a BREAM környezet és energiaminosíto rendszerek szerinti legmagasabb fokozat elérésére törekszik.Ez nem csak környezetvédelmi megfontolásokból hangsúlyos, az épület és a lakások energiaköltsége is jóval kedvezobb, mint a hagyományos gépészeti megoldásokkal üzemeltetett épületeké.Az épületszerkezet nagy hotehetetlensége biztosítja a lakások nyári klímáját és a tervezett gépészeti rendszerekkel nem csak az épület futését kívánjuk megoldani, hanem nyári hutését is.LOKÁCIÓ:A XIII. kerület legdinamikusabban fejlodo részén, a Váci úti irodafolyosó közelében épül.Ez a terület kiválóan megfelel családi otthonoknak úgy, mint befektetési célból vásárolt ingatlanoknak is.Az épület jól megközelítheto a városi tömegközlekedésessel (a metrómegálló 200 méteres sétával elérheto, valamint troli, villamos és éjszakai busz járatok is pár perce helyezkednek el), kerékpárral, elektromos jármuvekkel, amely szintén erosíti a fenntarthatóságát a lakóépületnek.A közelben színvonalas iskolák, óvodák, bevásárlási lehetoségek találhatók, a remek infrastruktúrájú környéken.Sikeres projektek eddig:Ukrajnában - Kijevben,Lengyelországban - Krakkóban,Spanyolországban - Calp-ban (Calpe)továbbá az Amerikai Egyesült Államokban - Chicagoban jöttek létre.További kérdés, vagy hasonló ingatlanokkal kapcsolatban keressen bizalommal.","nincs megadva","2019","nincs megadva","nincs megadva","4","7","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","31.5 m²","nincs megadva","nincs megadva","teremgarázs hely",NA,NA
"10","XIII. kerület, Forgách utca","59,9 millió Ft","76 m²","2","Eladó a XIII. kerületi Forgách utcában a hármas metrótól 2 percre, egy 76m2-es  két szoba hallos lakás.A Lakás- Gázkonvektoros, egyedi futésu, melegvíz gázbojlerrel ill. villanybojlerrel biztosított.- Közepes állapotú, frissen festett..- Mindhárom szoba külön is megközelítheto.- Az egyik szoba utcai, a másik a belso udvarra néz.- A fürdo és WC külön helyiségben található.- A belmagasság 3.6m, igény szerint galériázható.- A lakáshoz tartozik egy 5M2es pincehelyiség.- Közös ktg. 23.000 Ft- Elrendezése alapján alkalmas irodának, rendelonek.- A lakás azonnal birtokba veheto.A Környék:- Kiemelkedoen jó közlekedés(3as metró; 950É 2perc, 120busz, 32busz, 14 villamos 6perc)- Egy metrómegállónyira a Göncz Árpád vkp. és a Duna Pláza ahol további buszjáratok érhetok el..Remélem, hogy felkeltettem az érdeklodését, és megkeres a további információkért.","közepes állapotú","1950 elott","komfortos","nincs megadva","1","2","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","23 E Ft/hó","nincs megadva","külön helyiségben","dél","utcai","3 m²","nincs megadva","legfelso emelet, nem tetotéri","utca, közterület",NA,NA
