"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"1","VI. kerület, Nagymezo utca","53,6 millió Ft","52 m²","2","Eladó 52m2-es, 2 szobás, napfényes, felújított lakás a Belvárosban, a 6.kerületben.Remek befektetés, akár azonnal kiadható! A VI.kerület méltán híres utcája, a “Pesti Broadway”, tehát a Nagymezo utca ad otthont ennek a napfényes, felújított lakásnak.Biztonsági ajtó, masszázskád, a tetoablakokon elektromos sötétíto.A lakás egy 4 emeletes bérház legfelso szintjén helyezkedik el. A harmadik emeletig lifttel, onnan egyetlen lépcso fordulóval az egész bérház fölé kerülünk. A lakás kelloen elszeparált, rendkívül hangulatos, csendes.Irodaként használt, így nem lelakott. Hangszigetelt biztonsági bejárati ajtó, Thermoplan nyílászárók.Az eloszobába belépve, jobbra a hálószobát találjuk, hatalmas beépített szekrénnyel, két nagy ablakkal.A nappali két nagy tetoablakkal, rajtuk elektromos rolóval, valamint egy udvarra nézo ablakkal rendelkezik. A nappaliban klíma is található.A nappaliból a fürdoszobába jutunk, ahol kifogástalan burkolatok fogadnak, valamint egy masszázskád, ami nem csak fogad, kicsit marasztal is. A fürdoszobában elszívó berendezés segíti a komfort érzést. A wc külön, a fürdoszobából nyílik, ablakos. A Nyugati pályaudvar 5 perc gyalogosan, akárcsak az Oktogon vagy a Szent István Bazilika.Azonnal költözheto, rendezett, per és tehermentes! Tároló is tartozik a lakáshoz! Irányár: 52.5 millió Ft.","felújított","nincs megadva","összkomfortos","nincs megadva","4","4","van","3 m-nél alacsonyabb","gáz (konvektor)","van","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","legfelso emelet, nem tetotéri","nincs megadva",NA,NA
"2","VI. kerület, Jókai utca","99 millió Ft","90 m²","3","VI. JÓKAI UTCÁBAN, SZÉP ÁLLAPOTBAN LÉVO, 3 SZOBÁS LAKÁS ELADÓ!!!AZONNAL IS KÖLTÖZHETO!!!CSAK IRODÁNK KÍNÁLATÁBAN!!!Vi. Jókai utcában, rendezett, liftes társasházban, 90 nm-es, 3 szobás, esztétikailag és muszakilag egyaránt felújított, nagy belso terekkel rendelkezo, Padlófutéses, szép állapotban lévo lakás eladó.Konyhájában egyedileg tervezett és gépesített bútor van, mely az árban benne van.A lakás két irányba is nézo, így folyamatosan napfényes az egész lakás.Gyorsan is költözheto, tulajdonosa már nem lakja.Jogilag rendezett, tehermentes.Közlekedése kiváló, 4-es és 6-os villamos, valamint a Metró azonnal elérheto.Ha szeretné megnézni, kérem hívjon és mutatom.","felújított","nincs megadva","összkomfortos","nincs megadva","4","4","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület",NA,NA
"3","Páty, Pest megye","89,9 millió Ft","146 m²","5","Csak most egy lakás árából 2021.11. hó végéig 10 millió Ft egyedi kedvezmény!!!!Pátyon új építésu, tágas, energiatakarékos, saját kerttel rendelkezo családi otthonok eladók!Páty Napfény lakóparkjában új építésu, alacsony fenntartási költségu, 5 szobás ikerházi otthon nagy terasszal, erkéllyel eladó!A kertkapcsolatos lakás 146 m2 alapterületu+ 28 m2 terasz és 19 m2 erkély nettó méretekkel bír.A tágas szobákhoz a földszinten és az emelten is különálló fürdok, mosdók, gardrób helyiségek csatlakoznak.A lakáshoz 375 m2 telekterület tartozik.Az ingatlan a legújabb anyagok felhasználásával, hoszivattyús futési rendszerrel, melegvíztárolóval kerül kivitelezésre és a kulcsrakész állapotban kerül átadásra.Továbbá elo lesz készítve a napelem csatlakozás és légkondicionáló beépítése is. A burkolatok, falak színei egyénileg válaszhatók elozetes egyeztetés alapján.Az épület megfelel a legmodernebb energetikai, zöld hitel eloírásainak. Az építteto csak szakképzett kivitelezokkel és minoségi anyagokkal dolgozik melyet már több korábban elkészült gyönyöru épület bizonyít a környéken.Átadás: 2021.12. hó.A megvásárláshoz igénybe veheto 10+15 millió forint Családi Otthonteremtési Kedvezmény, Zöld hitel és Babaváró támogatás is.Amennyiben további információra lenne szüksége, hívjon bizalommal.","nincs megadva","2021","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél alacsonyabb","hoszivattyú","van","nincs megadva","nincs megadva","nincs megadva","északnyugat","nincs megadva","28 m²","igen","nem tetotéri","nincs megadva",NA,NA
"4","Pécs, Vasas","11 millió Ft","44 m²","2","Pécs - Vasason A Tom-market közelében, sorházas beépítésu,  44nm-es, 2 szoba, konyha-étkezos, 1 szintes, tégla lakás, elokerttel, 27nm-es saját dupla garázzsal, udvarral tárolókkal, vegyes tüzelésu kazánnal, (gáz-cirkó futés kiépítve) Irányár: 11MFt. (Kód:5218)","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","földszint","földszintes","nincs","nincs megadva","vegyes tüzelésu kazán, gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","önálló garázs - benne van az árban",NA,NA
"5","Nyíregyháza, Belváros","42,8 millió Ft","140 m²","4","Nyíregyháza abszolút belvárosában, a Benczúr téren belso szintes, tágas terekkel rendelkezo, 2.emeleti + tetotér, világos, fa nyílászárókkal, redonnyel felszerelt, 140 nm2-es, nappali, étkezo +3 szobás, több kisebb-nagyobb erkéllyel, gázfutéses, jó állapotban lévo lakás, szigetelt téglaépületben eladó. A szobák és a nappali parketta burkolatú, a többi helyiség járólapokkal ellátott. A lakás alsó szintjén található a nappali, konyha, étkezo, spájz és egy külön álló WC helyiség. A lakás felso szintjén helyezkedik el a 3 hálószoba, a fürdoszoba valamint egy külön álló WC. A lakás vételárában beletartozik egy 17nm2-es garázs valamint egy közös fedett biciklitároló is. A lakás elonyei közé tartozik, hogy kitekintve erkélyeirol belvárosunk legszebb terének gyönyöru látványa fogad. Irodánk díjmentes hitel ügyintézéssel és jogi háttérrel segíti az ingatlan vásárlását. Várom hívását akár hétvégén is.Az ingatlan azonosítója: 42682","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","2","2","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","panorámás","20 m²","nincs megadva","zárószint","önálló garázs",NA,NA
"6","Sopron, Belváros","30,9 millió Ft","65 m²","2","A Deák tér mellett eladó ez az elso emeleti lakás. A társasháznak van megtakarított pénze amibol felújítják a homlokzatot, kifestik a lépcsoházat és rendbe hozzák a kertet. A lakás állapota jónak mondható. Ha valaki mégis felújítaná akkor egy kis átalakítással nappali plusz két szobássá alakítható.Tisztelt Ügyfelem! Jelenleg telefonon nem vagyok elérheto. Kérem írjon email-t vagy hívjon viber-en vagy massenger-en 15 és 21 óra között.","jó állapotú","1950 elott","összkomfortos","nincs megadva","1","3","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","2 m²","nincs megadva","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"7","Eger, Tímár utca","29,9 millió Ft","60 m²","2 + 1 fél","Heves megye, EGER legjobb városrészében eladóvá vált egy harmadik emeleti, napfényes 60 m2-es lakás!!!Az ingatlanban található egy szép nappali, egy egész és egy félszoba, konyha, fürdoszoba külön toilettel és a közlekedo. A lakás futését és a melegvizet gázcirkós kazán biztosítja. Muanyag redonnyel felszerelt külso nyílászárokkal rendelkezik, melyek kiváló hang és hoszigetelok. A szobák parketta borítást kaptak, a többi helység muanyag pvc borításúak. A társasház jól karbantartott, rendezett, zárt udvarral rendelkezik. A rendkívül jó elhelyezkedésének köszönhetoen a közelben megtalálhatóak élelmiszer üzletek, patikák, iskola, óvoda, strand. Amennyiben a fotók és az ingatlan paraméterei felkeltették érdeklodését, kérem keressen bizalommal!Várom a megtisztelo hívását!","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","3","4","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","13 E Ft/hó","nem","külön helyiségben","dél","udvari","nincs megadva","nem","nem tetotéri","utca, közterület - ingyenes","nem vett részt",NA
"8","II. kerület, Árpád fejedelem útja","57,35 millió Ft","62 m²","3","SZUPER ADOTTSÁGOKKAL RENDELKEZO, PANORÁMÁS, ERKÉLYES LAKÁS eladó a Kolosy térnél. A Margit-szigeti kilátással bíró 4. emeleti lakás liftes épületben található, Kelet - Nyugati tájolásának köszönhetoen egész nap világos.A háznak saját rendezett és jól felszerelt belso kertje van, a hálószobák erre néznek. SAJÁT JÁTSZÓTÉR ÉS EDZOPARK teszi igazán egyedivé a társasházat.A lakás jelenleg 3 szobás, de a konyha nappaliba történo áthelyezésével KÖNNYEDÉN NAPPALI + 3 HÁLÓSZOBÁSSÁ ALAKÍTHATÓ, így több gyerekkel is ideális választás.A közlekedés kifogástalan, hiszen pár lépés a fonódó villamos, több busz és HÉV megálló is. A környéken minden megtalálható, ami a mindennapi élethez szükséges.A közös költség hihetetlenül kedvezo a házban, félévente mindösszesen 14.000 Forint. Ezen felül a ház rendkívül jó anyagi helyzetben van, rengeteg megtakarítással rendelkezik.További információért illetve megtekintésért keressen bizalommal a hét bármely napján.","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","4","nincs megadva","van","3 m-nél alacsonyabb","távfutés","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","kelet","panorámás","nincs megadva","nincs megadva",NA,"utca, közterület",NA,NA
"9","Oroszlány, Népekbarátsága utca","15,9 millió Ft","39 m²","2","Eladó lakás Oroszlány egyik legkedveltebb helyén a Népekbarátsága úton. A folyó 1 perc sétára elérheto a házból kilépve.Óvoda,Iskola,bolt,játszótér pár percen belül elérheto.A ház eddig albérletbe volt kiadva.Hívjon amíg még megvan :)","jó állapotú","1981 és 2000 között","komfortos","nincs megadva","6","10","van","nincs megadva","házközponti","nincs","nincs megadva","nem","egy helyiségben","délkelet","panorámás","nincs megadva","nem","nem tetotéri","utca, közterület - ingyenes","nincs megadva",NA
"10","I. kerület, Attila út","37,9 millió Ft","40 m²","1","A Tabánban az Attila úton eladó egy 40 négyzetméteres, 1 szobás, alagsori lakás, plusz  8 nm-s tárolóval.Az eladási árban a teljes bútorzat, berendezés benne van!Befektetésnek is kiváló! vagy egyedülálló pályakezdoknek.Kiadásra ideális, eddig is Booking által folyamatosan kiadott.A környék;- A közelben minden kényelmi érték elérheto távolságban van- Tömegközlekedése páratlan: 56, 56A villamos, 178, 105, 5-ös busz.- Kikapcsolódásra a Citadella, naphegyi Oxygen Wellness, vagy a rakpart és a Budai Várnegyed nyújt tökéletes lehetoséget programokra!A lakás elhelyezkedésébol fakadóan, teljesen egyedi környezetKérem amennyiben még bármilyen kérdése felmerül vagy szeretné megtekinteni a lakást, hívjon bizalommal!","jó állapotú","nincs megadva","nincs megadva","nincs megadva","szuterén","nincs megadva","van","3 m-nél alacsonyabb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nyugat","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA,NA
