"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"117","XVIII. kerület, Nyárfás sor","39,5 millió Ft","50 m²","2","Eladó a 18. kerületben az Alacskai úti lakótelepen,  egy 50nm-es , két szobás, 3. emeleti,  napfényes lakás.A társasház a 90-es évek végén épült, tégla szerkezetu, külso homlokzata hoszigetelt, fa nyílászárokkal és redonnyel ellátott. A lakás futése házközponti egyedi méros.  Lift nincs az épületben. A ház egyik kiemelkedo tulajdonsága a belso, zárt, közös udvar, mely kimondottan alkalmas kisgyermekes családoknak illetve nyugalmat keresoknek.A lakás légkondicionálóval ellátott,  jó elrendezésu, mindkét szobája tágas, világos, nyugalmat árasztó. A nappaliból nyílik egy kis loggia. A konyha a nagy ablaknak köszönhetoen világos. A fürdoszoba káddal, a lakás külön nyíló WC-vel felszerelt. Ezen felül még egy gardrób is található az ingatlanban.A lakáshoz tartozik még egy kb 3nm-es zárható tároló, illetve egy közös tároló is.A lakóközösség jól szituált. Parkolási lehetoség díjmentesen az utcán,  de bérelheto a házban garázs is. A környék jól ellátott és biztonságos. Iskola, óvoda a környéken megtalálható. A közlekedés kiváló! A buszállomás pár perc sétával elérheto.Díjmentes hiteltanácsadással állunk rendelkeztésére.Amennyiben felkeltetem érdeklodését, várom megtisztelo hívását!I.ár: 39500000 FtReferencia szám: LK031334","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","3","nincs megadva","nincs","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","nincs megadva","nem","nincs megadva","délkelet","utcai","2 m²","nem","nem tetotéri",NA,"utca, közterület - ingyenes",NA
"118","XI. kerület, Fegyvernek utca","34,9 millió Ft","48 m²","2","XI. kerületben, a fehérvári út melletti csendes utcában két szobás lakás eladó.  A lakás két szobája külön is megközelítheto, az ablakokból gyönyöru városi panoráma tárul elénk. Nagy világos konyhája, melyben egy kis étkezo is elfér, a háziak kedvence lesz. Családias, barátságos otthon, amit mindenképpen érdemes megtekinteni.","jó állapotú","nincs megadva","összkomfortos","nincs megadva","nincs megadva","nincs megadva","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","van","nincs megadva","nem","külön és egyben is","kelet","panorámás","nincs megadva","nem","nem tetotéri","részt vett","utca, közterület - ingyenes",NA
"119","Siófok, Belváros","32 millió Ft","55 m²","2","Siófok belvárosában 55 m2-es balatoni panorámás, legfelso emeleti, kétszobás lakás eladó. A tágas, napfényes ingatlanhoz egy 6 m2-es terasz is tartozik.","jó állapotú","1981 és 2000 között","nincs megadva","nincs megadva","9","9","van","nincs megadva","távfutés egyedi méréssel","van","nincs megadva","nincs megadva","külön helyiségben","dél","panorámás","6 m²","nem","nincs megadva","részt vett","utca, közterület",NA
"120","Eger, Maklári út","27,8 millió Ft","81 m²","4 + 1 fél","Eladó Egerben a Maklári úton, frekventált helyen lévo 58 m2-es házrész zárt belso udvarral, melyhez tartozik egy 23 m2-es utcafronti, 2 helyiségbol álló üzlethelyiség mosdóval.Több lehetoséget foglal magában, akár irodának vagy egyéb vállalkozásnak is alkalmas a hely adottsága miatt.Igény szerint az üzlethelyiség összenyitható a lakással, ezáltal + 2 szobával növelheto a lakóegységek száma.Az eladó lakás paraméterei:-szigetelt épületben, 58 m2 alapterületen-helyiségek: 2 + fél szoba, konyha + étkezo, fürdoszoba, közlekedo-nyílászárók részben muanyagok redonnyel ellátva-burkolat: járólap, linóleum-futése gázkonvektorral történik-udvarban zárt fedett autó beállási lehetoséggel-részben térkövezett, betonozott udvar, kis pihenokerttel-tetoszerkezet fedése cserép-bejárati ajtó szigetelt fa ajtó-az ingatlanhoz tartozik még egy 17 m2-es boltíves, téglával kirakott pince-parkolás az udvarban, illetve a ház elott térkovel kirakott parkolóban is megoldható-apartmanozásra is alkalmas, de diákoknak, idosebb egyedülállóknak vagy házaspároknak is ideális otthona lehetAz eladó üzlethelyiség paraméterei:-utcafronti üzlethelyiség, 23 m2-es alapterülettel-helyiségek: 2 szoba, kézmosóval WC-vel-szigetelt épületben-tetoszerkezet cserép fedéssel-futés gázkonvektorral történik-kerámia padlóburkolattal-parkolás az üzlet elott, térkövezett parkolóban, több autó megállási lehetoséggel-alkalmas többféle szolgáltatás végzésére, irodának valamint apartmannal is kiválóKiváló befektetési lehetoség!Közelben iskola, óvoda, üzletek, buszmegálló, gyógyszertár, orvosi rendeloVárom érdeklodését, keressen bizalommal!","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","földszint","2","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"121","Zamárdi, Üdülotelep","34,9 millió Ft","65 m²","2 + 2 fél","- Mától jelentosen csökkent az ára!- Zamárdi üdüloövezetében, a vízparttól néhány utcányira, kertes társasház külön bejáratú lakása (házrésze) most kedvezo áron eladó! A szabad strand távolsága csak 300 m!- Azonnal birtokba veheto! Kulcsa nálam!- LIDO HOME SIÓFOK eladásra kínálja a 7706 sorszámú, Zamárdi kedvelt utcájában található lakást (nyaralónak is szuper lehet!), amelynek jellemzoi az alábbiak:- - a lakás kétszintes, 65 nm hasznos alapterületu, kis telekrésszel, kocsibeállással az udvarra- - földszint helyiségei: szélfogó, eloszoba, konyha-étkezo, nappali - hálórésszel, fürdoszoba, külön WC kézmosóval, lépcso alatti tárolóval- - tetotéri szint helyiségei: lépcso, közlekedo - elotér (itt kézmosóval), szoba, gardróbszoba (v. félszoba)- - a lakásba a vezetékes villany, víz, csatorna bevezetve, gáz az utcában- - futés elektromos hotárolós kályhákkal, a meleg víz ellátás villanybojlerrel történik- - a társasházi épület közel 70 éves, stabil, de stílusában ""retrós"" állapotú- - jó beosztású, jó adottságú, saját kertrészes lakás, igény szerint felújítandó állapotban- - az ingatlan jelenleg inkább saját nyaralónak, de korszerusítést követoen akár állandó lakásnak is kiváló lehet!- Megtekintése rugalmas! Kulcsa nálam!- Amennyiben a LIDO HOME által ajánlott, 7706 sorszámú, Zamárdiban található lakás (nyaraló), vagy irodánk kínálatában található bármely ingatlan felkeltette figyelmét, várom hívását a megadott telefonszámon, este vagy hétvégén is!- Vásárolna, de nincs rá elegendo kerete? Kollégám díjmentes és bank semleges hiteltanácsadással áll rendelkezésére!- LIDO HOME - Ingatlanok egy életen át!","közepes állapotú","1950 elott","komfortos","nincs megadva","földszint","2","nincs megadva","nincs megadva","elektromos","nincs","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","igen","nincs megadva",NA,"udvari beálló",NA
"122","VI. kerület, Benczúr utca","56 millió Ft","63 m²","2 + 1 fél","VILÁGOSUTCAI, MAGASFÖLDSZINTIKOCSIBEÁLLÁS A HÁZ BELSO UDVARÁNJó állapotú nagy térérzetu klasszicista lakás egy patinás társasházban.A korábbi években (10 éven belül) cserélve a teljes elektromos hálózat és további gépészeti felújítás is történt.A régi parketta és az alatta lévo rétegeket cserélték új betonalap került 4 cm szigetelésre. A vakolat tégláig le lett verve és akkor épült a galéria is.A fürdoszobában a szennyvízcsatorna és mindkét ott futó vízvezeték cserélve lettek. Az egyik legnagyobb beruházás a régi nyílászárók cseréje volt, a régi osztásokat és díszeket is megorizte. A konvektorok díszborítást kaptak és “KonvekPro” vezérlést.A felújításokról fotók készültek amiket természetesen rendelkezésre bocsátunk.A lakás fenntartása:A közös költség, havi 16 380 Ft (249/10000 tulajdoni hányadra) parkolóhely bérlés: havi 4 100 Ft (17-es parkoló, fedett)  nem átruházható, de igényelni kell a háztól az új tulajdonosnak, ha éppen nincs várakozó, akkor azonnal megkapható.gáz (futés/fozés):2018. éves fogyasztás 595 m3 2019. éves fogyasztás 538 m3víz: saját vízórás.A ház:1886-ban épült, majd 1932-ben építettek rá eloször, majd késobb 60-70-esek években kapta meg a végleges formáját.Akkor szökokút és rózsalugasok voltak a mostani parkoló helyen. Itt forgatták jeleneteket az Édes Anna filmbol, Törocsik Marival.A kert igazi kuriózum.A pincében tárolók vannak kialakítva.Nagy szabadsággal mutatható.","felújított","1950 elott","összkomfortos","nincs megadva","földszint","4","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs","25 E Ft/hó","nem","egy helyiségben","nyugat","utcai","nincs megadva","nem","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"123","XVI. kerület, Rákosszentmihály","64,49 millió Ft","79 m²","3","Budapest XVI. kerületében Rákosszentmihályon, eladóvá vált egy 79 négyzetméteres 3 szobás, elso emeleti, erkélyes újszeru téglalakás. Az öt lakásos társasház 2007-ben épült, a lakásokhoz saját felszíni autóbeálló lett kialakítva, valamint minden lakáshoz, egy önálló 3nm-es pince szinten található tároló is tartozik, ami a vételár részét képezi. Elrendezés:Amerikai konyhás, tágas nappali2 külön nyíló szobaFürdoszoba és WCKözlekedoFelszereltség:Huto/futo klímapadlófutés minden helyiségbengázkazán amely a melegvizet is biztosítjaminden ablakon redony és szúnyogháló.a konyhában, indukciós fozolap és mosogatógép is megtalálható.  Az infrastruktúra kiváló közlekedést biztosít, továbbá a közelben SPAR, CBA, Prima, óvoda és iskola is található, amelyek gyalogosan akár 10 perc alatt elérhetoek.","újszeru","2001 és 2010 között","komfortos","nincs megadva","1","2","nincs megadva","nincs megadva","padlófutés, gázkazán","van","20 E Ft/hó","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"124","II. kerület, Törökvész","165 millió Ft","130 m²","4","Törökvészen 2005-ben épült 8 lakásos társasház elso emeletén eladó egy 130 nm-es, nappali, három hálószobás, étkezokonyhás, duplakomfortos, két erkélyes lakás.Kulturált, igényes kivitelezésu társasház az utcafronttól távolabb található, békés, nyugodt környezetben.A lakás az épület elso szintjén helyezkedik el, átgondolt, jó  elrendezésu. A tágas nappaliból nyílik az étkezos, gépesített, konyha, ahol egy nagyobb létszámú társaság is kényelmesen elfér. A nappaliból nyílik a kíváncsi tekintetek elol védett, zöldre nézo terasz, ahol kényelmesen elfér egy ülogarnitúra vagy néhány nyugágy. A három, jó méretu hálószoba egymástól külön nyílik,  jól berendezhetoek.Két külön vizesblokk egyikében zuhanyzó a másikban fürdokád található.A lakás kivitelezése során ügyeltek a minoségi anyagok felhasználására, idotálló burkolatok kerültek beépítésre. A külso nyílászárók ho és hangszigetelt fa ablakok, mindegyik elott redony és rovarháló, a beltéri nyílászárók méretre gyártott tömörfa ajtók. A szobákban keményfa parketta, a vizesblokkokban és a konyhában hidegburkolat van. A futést két éve cserélt cirko szolgáltatja, a hutésrol minden szobában önálló klíma, a biztonságról riasztórendszer gondoskodik. Átgondolt, jól lakható, jó állapotú lakás, mely kisebb esztétikai beavatkozáson túl nem igényel ráfordítást.A lakáshoz egy autónak garázs egy másiknak fedett kerti beálló tartozik, ezeket az vételár tartalmazza.A lakásról weboldalunkon több információ, több, jobb minoségu fotó áll rendelkezésre.A keresonkben Budapest, II. kerület, eladó lakás kijelölésekkel található meg az ingatlan, illetve több kerületben fellelhetoek hasonló házak, lakások.Irodánk teljes köru ügyintézéssel áll rendelkezésre!A kínálatunkból választott ingatlan finanszírozásához, igény esetén kedvezményes hitelkonstrukciókat kínálunk. Az adásvételi szerzodés megkötéséhez, szintén igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez.Full extrás szolgáltatásaink mellett saját, hivatalos weblapunkon,  új építésu, illetve félkész, vagy készülo ingatlanokat is megmutatunk, minden felmerülo igényt igyekszünk kiszolgálni.IDEÁLIS garancia: Az ingatlan személyes megtekintést követoen került nyilvántartásba!                                Közel 100 ingatlan közül válogathat.  Vártuk már, köszönjük, hogy ránk talált.Hátradolhet! Ön itt fog lakni! Keresse meg  honlapunkon új otthonát!","jó állapotú","2001 és 2010 között","duplakomfortos","nincs megadva","1","3","nincs","3 m-nél magasabb","gáz (cirko), padlófutés","van","45 E Ft/hó","nincs megadva","egy helyiségben","nyugat","kertre néz","30 m²","nem","nincs megadva",NA,"önálló garázs - benne van az árban",NA
"125","I. kerület, Hattyú utca","33,3 millió Ft","26 m²","1","KIZÁRÓLAG AZ ÉN KÍNÁLATOMBAN! ELADÓ I. KERÜLET FREKVENTÁLT RÉSZÉN EGY GYÖNYÖRU GARZONLAKÁS!INGATLAN HELYSZÍNE:Budapest, I. kerület, Batthyány tér közelében, a Hattyú utcában található a lakás. Kiválóan megközelítheto, tömegközlekedés néhány perc távolságra: H5, M2, 4-6,-17-,19-, 56 villamosok, valamint 39, és 990 buszok.A közelben bevásárlási és szórakozási lehetoség mind megtalálhatóak.ÉPÜLET JELLEMZOI:A társasház 1941-ben épült lapostetos téglaépület, mely rendezett, jól karbantartott, lifttel felszerelt a 4. emeltig.LAKÁS JELLEMZOI:Eladásra kínálok egy 5. emeleti napfényes, bútorozatlan, 26 m2 alapterületu lakást. A teljes köruen felújított garzonlakás amerikai-konyhás nappaliból, ízlésesen felújított (ablakos és elszívós) tusolós fürdobol és egy kamrából áll. Kialakításánál fogva akár két fonek is kényelmes teret biztosít. Minden helyiség ablakos, jól szelloztetheto és világos. A fürdoszobában lévo mosógép az árban benne foglaltatik.Teljes méret: 26nmAmerikai-konyhás nappali: 22 nmFürdoszoba: 3 nmKamra: 1 nmBelmagasság: 2,98 m MUSZAKI FELSZERELTSÉG:A futést és meleg vizet cirkó kazán biztosítja radiátorokon keresztül.KÖLTSÉGEK:Közös költség: 9.200 Forint, ami a korlátlan vízfogyasztást is tartalmazza. Amennyiben szeretné az új tulajdonos külön fizetni a vízdíjat ez is lehetséges, van vízóra kiépítve, de nincs hitelesítve. Gáz- és áram egyedi fogyasztás alapján fizetendo.PARKOLÁS:Utcán, közterületen lehetséges.IRÁNYÁR:33,3 MFt. Kiválóan alkalmas kiadásra is, így befektetok figyelmébe is ajánlom!","felújított","1950 elott","összkomfortos","nincs megadva","5","5","van","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","egy helyiségben","észak","utcai","nincs megadva","nem","legfelso emelet, nem tetotéri",NA,"utca, közterület",NA
"126","III. kerület, Raktár utca","28,9 millió Ft","33 m²","1","Frissen felújított lakás eladó a Raktár utcában. A lakás 33 nm-es, földszinti, futése konvektor. A fürdobe okos bojler lett telepítve. A lakás tartozéka az új konyhabútor, új beépített szekrény. Az ablakokon szúnyogháló és redony is található. A lakásban mindenhol LED világítás lett kialakítva. A környék infrastruktúrája kiváló, boltok, tömegközlekedés pár percre. A társasház egy hatalmas kertben helyezkedik el, ahol játszótér is van. Nyugodt, biztonságos környék.Ha kérdése van hívjon bizalommal!","felújított","nincs megadva","összkomfortos","nincs megadva","földszint","3","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nyugat","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"127","XVIII. kerület, Miklóstelep","46,5 millió Ft","53 m²","2","Budapest XVIII. kerület Napfürdo lakóparkban kínálok megvételre egy 53 nm -es újszeru lakást. Az ingatlan egy négy emeletes ház földszintjén található , melyhez tartozik egy 10 nm-es terasz, és kb 30 nm-es kis kert. A lakás fobb jellemzoi:  Eloszoba - fürdo-WC egy helyiségben, amerikai konyhás nappali, és egy hálószobából áll. Tágas terek jellemzik az ingatlant gyönyöru világos, szinte egésznap fényárban úszik! Nagy elonye, hogy tartozik hozzá egy kiskert amiben kedvére ültethet virágokat, vagy  csupán egy kis medencének remek hely, ahol a gyerkoc nyári napokban lubickolhat.Az ingatlan 2005.ben épült, négy emeletes, liftes ház. körülötte gyönyöruen gondozott park, padokkal fákkal csodás bokrokkal. Ideális választás családoknak, idoseknek  egyaránt. Egy igazi nyugalom sziget a fárasztó nap után. A lakás állapotát tekintve egy tisztasági festés után költözheto.   Tehermentes, így akár hitellel is megvásárolható, melyben ,igény esetén képzett kollégám díjmentesen segít ügyfeleink számára . Irodánk kedvezo díjú jogihátteret biztosít . A lakás megtekintheto a hét bármely napján elore egyeztetett idopontban ! Várom megtisztelo hívásukat hétvégén is","felújított","2001 és 2010 között","összkomfortos","nincs megadva","földszint","4","van","3 m-nél alacsonyabb","házközponti","nincs","35 E Ft/hó","igen","egy helyiségben","délkelet","kertre néz","12 m²","igen","nem tetotéri",NA,"nincs megadva",NA
"128","Sopron, Belváros","55,9 millió Ft","155 m²","4","Sopron belvárosában, a Várkerület szomszédságában, 1969-ben épült házban kínálunk eladásra egy  I.emeleti, 155 m2-es lakást.Az utcai homlokzat hungarocell szigetelésu, a belso udvari falakra pedig hoszigetelo vakolat került. Az ablakokat 10 éve cserélték, muanyagok, redonnyel, szúnyoghálóval felszereltek.Az ingatlan két különálló egységbol áll, mindkét rész a lépcsoházból nyílik, külön bejárattal.A kisebbik lakás amerikai konyha-nappali, fürdoszobából áll, kb. 30 m2-es, a felette levo azonos alapterületu padlásrésszel bovítheto.A lakás nagyobbik része 3 nagy méretu szobából áll, a hálószobához gardrob kapcsolódik, mindegyik a délnyugati utcafront felé néz,  a tágas konyha-étkezo-spájz északkeleti tájolású, udvarra nézo ablakokkal, ehhez a részhez a lakás feletti kb.60-70 m2-es, beépítheto padlástér tartozik.Az ingatlan többféleképpen is hasznosítható:- az eredeti állapotában- egy plusz ajtóval a két lakásból önálló, 4 szobás , tágas, polgári jellegu ingatlan alakítható ki- a garzonhoz a szomszéd szobát egy ajtóval hozzá lehet csatolni- a nagy lakás bejárat melletti szobáján a lépcsoház felé leburkolt ajtónyílás van, ami visszaállítható, akár   iroda, vagy egyéb csendes tevékenység céljára hasznosíthatóA konyha teljesen gépesített ( mosogatógép, hutoszekrény, páraelszívó, sütö-fozolap)A pincében kb. 35 m2-es zárható tároló tartozik a lakáshoz.A kulturált, térkovel burkolt udvarban jelenlegi állapotában 1 autóbeálló tartozik az ingatlanhoz, ami kis átalakítással plusz egy hellyel bovítheto.A futés 'Vaillant' gáz illetve vegyes tüzelésu kazánról üzemel, a meleg vizet villanybojler szolgáltatja.A bútorzat igény esetén alku tárgyát képezheti.Opcióként  külön megvásárolható a lakáshoz az udvarban található, 2 autó számára helyet biztosító 26 m2-es garázs,  hozzá tartozik 2 db, külön bejáratú tároló-muhely, plusz a garázs mellett egy udvari parkoló.A ház kisméretu téglából épült, a pinceszint, és a felette levo két lakószint födéme betonból készült.A földszintrol az emeletre távirányítható, mozgáskorlátozottak számára hasznos lécsolift visz fel.Ir. ár. 55.9 mill. +  garázs: 9.9 mill.","felújított","1950 és 1980 között","duplakomfortos","nincs megadva","1","2","van","3 m-nél alacsonyabb","gázkazán, vegyes tüzelésu kazán","nincs","nincs megadva","nem","külön és egyben is","délnyugat","utcai","nincs megadva","nem","nem tetotéri",NA,"önálló garázs - megvásárolható","9 900 000 Ft"
"129","IV. kerület, Vasvári Pál utca","18,9 millió Ft","28 m²","1","Budapest 4-ik kerületében, Újpesten, a Vasvári Pál utcában, családi házas környezetben eladó egy 28 m2-es, 1 szobás téglalakás !A közös tulajdonú telken 2 épületben összesen 7 lakás található.A lakások önálló tulajdont képeznek!Az épület az ötvenes években épülhetett, a külso és belso falak téglából készültek. A lakás esetleges bovítése a megfelelo belmagasságú tetotér beépítésével lehetséges. ( Erre a korábbiakban már volt engedély.) A teto fagerendás, cserépborítású, beázás nincs.Futése és a vízmelegités árammal történik, az ingatlan vízórával ellátott. A szoba galériás, padlózata parkettázott, a konyha és a fürdo hidegbukolatos.A pince a bejárat melleti ajtó felol közelítheto meg, kb. 4 nm zárható rész tartozik a lakáshoz.A lakóközösség jó!Közelben iskola, óvoda, gyógyszertár, üzetek és egyéb szolgáltatások állnak rendelkezésre.A tömegközlekedés is nagyon jó, pár perc távolságra buszmegálló,  néhány megállóra Újpest-központ metrómegálló, a 12-es 14-es villamos, és számos buszjárat elérheto.Megtekintés miatt szeretettel várom hívását!Irodánk ingatlanforgalmi szakjogásszal, és évtizedes tapasztalattal rendelkezo hitelügyintézovel dolgozik együtt, akiknél az Ön vásárlása a legjobb kezekben van!","közepes állapotú","1950 és 1980 között","nincs megadva","nincs megadva","földszint","földszintes","nincs megadva","3 m-nél magasabb","elektromos","nincs megadva","15 E Ft/hó","nincs megadva","egy helyiségben","dél","utcai","nincs megadva","igen","nincs megadva",NA,"utca, közterület - ingyenes",NA
"130","VIII. kerület, Józsefváros - Orczynegyed","26,5 millió Ft","50 m²","1 + 1 fél","Budapest VIII. kerület Szeszgyár utcában kínálok megvételre egy 50 nm-es egy szoba hallos világos lakást . Az ingatlanon belül a méreteket tekintve:  a szoba 22,5 m2-es, a hall 16,5 m2-es, a 6,5 m2-es konyha, valamint egy 4.5 nm-es fürdo. Az ingatlan ablakai a Szeszgyár utcára néznek.  A lakásba a gáz és a villany órák feltöltokártyás, így nincs túl fogyasztás .Az ingatlan közepes állapotú esztétikai felújítás után költözheto . A lakásba belépve a konyhában találjuk magunkat, onnan tovább haladva jutunk el a hallba , mely felett egy 15 nm-es galéria található. tovább lépve érünk a tágas világos szobába. Ha szabadjára engedi az ember a fantáziáját, kedves kis ékszerdobozzá alakítható. De nézzünk körbe a házba :  A házban kicserélték a villany és a gáz fo vezetéket, a belso homlokzatot felújították.  A külso homlokzat  egy újabb pályázati összegbol kerül megszépítésre.  Miért épp itt vegyen ingatlant akár befektetésre ? Mert állandó fejlesztés alatt álló terület, értékálló befektetés akár magán célra is . Közelben : Orczy Kalandpark , Corvin Plaza, számos üzletek, Egyetemek Iskolák, Óvodák. Orvosi rendelo . Közlekedés : karnyújtásnyira a villamos, Busz, és Troli megállók. Megtekintés a hét bármely napján lehetséges, hívjon bátran hétvégén is ! Hitelben díjmentesen képzett kollégám segít, valamint kedvezményes ügyvédi háttérrel állok ügyfeleim rendelkezésére.","jó állapotú","1950 elott","összkomfortos","nincs megadva","1","4","nincs","3 m-nél magasabb","gáz (konvektor)","nincs","10,8 E Ft/hó","nem","külön helyiségben","nincs megadva","utcai","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"131","VIII. kerület, Rákóczi út","73 millió Ft","98 m²","3","Hatalmas belso terekkel rendelkezo, felújított, napfényes nagypolgári saroklakás a Rákóczi úti Luther házban. Tulajdoni lap szerint 98 a valóságban 102 négyzetméteres, jelenleg 3 szobás, de akár négy szobássá alakítható. Pillanatnyilag fotós muteremként használják, ám remek irodának vagy barátságos otthonnak is.","jó állapotú","nincs megadva","nincs megadva","nincs megadva","2","nincs megadva","nincs","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"132","Zalaegerszeg, Páterdombi utca","22,9 millió Ft","82 m²","2 + 1 fél","Páterdombi utcában eladó belso két szintes, 82 m2-es lakás. Az ingatlan felújítandó állapotú, az aldó szinten konyha fürdo, étkezo és wc található. Az emeleten két szoba fürdo és két erkély van.","felújítandó","nincs megadva","nincs megadva","nincs megadva","földszint","2","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","7 m²","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"133","VII. kerület, Erzsébet körút","49,9 millió Ft","62 m²","1 + 1 fél","Szép állapotban lévo 1 + fél szoba, 62 nm-es, utcára nézo 1. emeleti lakás az Erzsébet körúton ELADÓ!A lakás maga 4,47 m-es belmagassággal rendelkezik, mely egyes helyiségekben lehetoséget teremt galéria kialakítására. Ez a nappaliban meg is történt, a fotón látható is: ez a galéria maga további 15 nm (állógaléria 2,22 méteres belmagassággal), itt most egy kisebb irodarész és egy ízlésesen elrejtett hálószoba lett kialakítva.A nagyméretu, redonnyel felszerelt új, muanyag ablakok egy része az Erzsébet körútra, másik része a Wesselényi utcára néz. A lakás klimatizált. A biztonságról új, megerosített ajtó, riasztó és távfelügyelet gondoskodik. Egyfajta kuriózum a nappaliban látható kis kiülo rész, ahonnan teát vagy kávét iszogatva nyugodtan szemlélhetjük az utca forgatagát. A kádas fürdoszoba és a konyha is felújításra került. A lakás futése elektromos, a közös költség körülbelül 16 ezer Ft, mely már tartalmazza a vízdíjat is. A nagyvárosi létet kedveloknek a környék több, mint ideális: mind a tömegközlekedési elérhetoség, mind a szolgáltatások széles köre garantált, itt egyértelmuen a város szívében vagyunk. A Körút túloldalán megtaláljuk a Madách színházat, de a Gozsdu udvar is csupán 10 perc séta. A közelben bevásárlási, szórakozási és étkezési lehetoségek mind adottak. Ezt a lakást ajánlom a városi forgatagot keresoknek és kiadási céllal rendelkezo befektetoknek egyaránt. A lakás mindkét célra több, mint ideális. Amennyiben kérdése lenne és tudok segíteni, hívjon bizalommal!","jó állapotú","nincs megadva","összkomfortos","nincs megadva","1","nincs megadva","nincs megadva","3 m-nél magasabb","elektromos","van","nincs megadva","nem","egy helyiségben","nincs megadva","utcai","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"134","IX. kerület, Gyáli út","31,5 millió Ft","65 m²","3","!KIVÁLÓ INFRASTRUKTÚRA, KERTVÁROSI KÖRNYEZET!BUDAPEST IX. kerületben a Gyáli úton, kertvárosi környezetben, tégla építésu társasház 1. emeletén, napfényes,  65m2 alapterületu, 2 szobás (3 szobássá alakítható!), saját használatú 10m2 tárolóval rendelkezo felújítandó lakás ELADÓ.Ingatlan helyiségei: szoba (22m2), szoba (15m2), konyha+étkezo (13m2), hall (6m2), fürdo+wc(3,6m2), kamra (3m2), elotér (2,4m2), tároló (10m2)Az ingatlan 3 szintes, rendezett, kiváló lakóközösséggel rendelkezo társasház elso emeletén helyezkedik el. Az ingatlan részben felújításra került az elmúlt évben, de a befejezés, további átalakítás az új tulajdonosra vár. Az ingatlan jelenleg 2 szobás, de a terek, alapterület lehetoséget nyújt 3 szobássá alakításra is. A konyha felújítása alkalmával nyílászáró, burkolat csere, festés, vezetékek cseréje megtörtént. A futés elektromos panelrol biztosított. Meleg víz villanybojlerrol muködik. A lakásban található elektromos cserépkályha üzemen kívül van, viszont kéménye használható. Kandalló beépítheto. Gázbekötésre is van lehetoség, gázóra van. Az ingatlanhoz tartozik 10m2 saját használatú tároló. A társasház belso udvara parkosított, gondozott, a lépcsoház tiszta. Közös ktg.: 13.000,- Ft, külön közüzemi órák vannak, vízóra hitelesítve. Gépjármuveknek a ház elott ingyenes parkolási lehetoség van.Az ingatlant tágas terek jellemzik, kényelmes otthonná alakítható és befektetésnek is kiváló. Átalakítási terv tájékoztató jellegu.A közelben a Népliget, Lurdy ház, Groupama Aréna, Metro áruház, Möbelix, bevásárló központ, iskola, óvoda, posta, orvosi rendelok, éttermek.A közlekedés kiváló: 3-as metró, 1-es villamos, busz: 181, 281, 151Ha az ajánlat felkeltette érdeklodését, hívjon bizalommal, elérheto vagyok hétvégén is.Bajnóczi Beáta B-Home Ingatlan","felújítandó","1950 elott","összkomfortos","nincs megadva","1","3","nincs","3 m-nél alacsonyabb","elektromos","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület",NA
