"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Parkolóhely ára","Panelprogram"
"1","X. kerület, Újhegyi út","52,9 millió Ft","65 m²","2","Azonosító: BL-X-249Budapesten a X. kerületben az Újhegyi úton eladóvá vált egy 65 nm-es, 2 szobás, erkélyes, új ingatlan. A 2021-ben átadott társasház 4. emeletén lévo ingatlana egy eloszobából, tágas amerikai-konyhás nappaliból, hálószobából, 7 nm-es erkélybol, mosókonyhából, fürdoszobából és külön illemhelyiségbol áll. A lakás keleti fekvésének és parkos környezetének köszönhetoen rendkívül világos és napfényes.Futése: egyedi méros házközponti futés és padlófutés. Közös költsége igen kedvezo: 6000 Ft mely nem tartalmazza a felújítási alapot. Az udvari beálló +1.8 millió Ft, illetve az ingatlanban lévo bútorozottság külön megegyezés függvénye.Beépített sarok konyhabútor, kerámialapos Bosch fozolap, Teka beépített páraelszívó, Teka beépített mosogatógép, Gorenje beépített hutoszekrény, Zanussi beépített süto, Gorenje huto-futo klíma, üveg étkezoasztal, 4 db szürke mubor étkezoszék, Kika szövetes kinyitható sarok ülogarnitúra, dohányzóasztal, hálószoba tolóajtós gardróbszekrény, fix üveg zuhanyparaván, fürdoszoba szekrény, minden ablakon és ajtón reluxa.Jelenleg bérlok lakják az ingatlant: 2022.áprilisig, de ok hosszú távon maradnának, úgyhogy befektetés szempontjából is kiváló lehetoség! Közlekedése rendkívüli: közelben: Bánya tó, Újhegyi uszoda és strandfürdo, Sportliget: 68,95,117,185,195,202E buszok, 909,968 éjszakai járat. Azon kedves ügyfeleknek, akik általunk találják meg leendo otthonukat, az ügyvédünk által szerkesztett adásvételi szerzodés díjából kedvezményben részesülnek!Felmerülo kérdéseire szívesen válaszolok.","nincs megadva","2021","összkomfortos","nincs megadva","4","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel, padlófutés","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","kelet","kertre néz","7 m²","nem","nincs megadva","udvari beálló - benne van az árban",NA,NA
"2","I. kerület, Attila út","69,9 millió Ft","81 m²","2","CSAK NÁLUNK!!! GYÖNGYSZEM A VÁRALJÁN!!!I kerületben, Attila úton, A Vérmezoi parkkal szemben eladó egy különleges adottságokkal rendelkezo, 81 nm-es, 2+1 szoba-hallos, konyha+étkezo, erkélyes lakás. Az ingatlan Bauhaus típusú, lifttel rendelkezo ház 1. emeletén helyezkedik el, Délkeleti tájolású, napfényes és szellos. Az ablakai és az erkély egy csendes, tele zöld fákkal és virágzó bokrokkal, rendezett kertre néz. A lakásba belépve kellemes otthon fogadja! Tágas eloszoba, külön és egybe nyíló napfényes szobák, beépített konyhabútorral rendelkezo konyha étkezovel, ablakos fürdoszoba, külön mellék helység (lichthófra szellozo lehetoséggel), beépített gardróbszekrénnyel ellátott közlekedo biztosít komfort érzetet. A lakás futésérol, távfutés gondoskodik, egyedi mérovel. A meleg vizet, a fürdoben bojler, a konyhában elektromos kis bojler biztosítja. A közös költség 32.505 Ft, ami a korlátlan víz használatot is tartalmazza. Vaskeretes ablakai redonnyel rendelkeznek, a lakás riasztó berendezéssel is el van látva. Átlagos állapotú, némi felújításra szorul, de megkímélt, akár azonnal költözheto. A lakáshoz egy önálló, kb.6 m2-es pincerész is tartozik.Párok, kisgyerekes családok ideális otthona lehet, de bérbeadásra is tökéletes választás. A lakóközösség rendezett, kedves, segítokész szomszédokkal. A környék ellátottsága kiváló, kis boltok, bevásárlóközpontok, óvodák, iskolák és gimnáziumok, sportolási lehetoségek a közelben találhatóak. Szabadido eltöltésére a Vár, a Vérmezo, Tabán, Horváth-kert, a közeli fürdok, Gellért-hegy és a Duna-part ad lehetoséget. Tömegközlekedése a pár percnyire található Széll Kálmán térrol és Attila útról a város minden pontja felé remek, metró, buszok, villamosok segítségével, éjszaka is megoldott.Parkolás nem csak a ház elott, ha nem az egész kerületben ingyenes elso kerületi lakcímmel rendelkezok számára. Ha olyan környéken szeretne lakni, ahol az ingatlan mellé egy különleges életérzést is tud kapni, ne hagyja ki a lehetoséget, jöjjön el és tekintse meg kivételesen jó elhelyezkedésu lakás. Amennyiben felkeltette érdeklodését a lakás, vagy további információra van szüksége, várom megtisztelo hívását.","jó állapotú","1950 elott","összkomfortos","nincs megadva","1","5","van","3 m-nél magasabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","kertre néz","3 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"3","I. kerület, Krisztinaváros","40,9 millió Ft","40 m²","1","INGATLAN HELYSZÍNE:Az ingatlan Budán, az I. kerületben, az Attila úton található. Az 5-ös,16-os, 105-ös, 178-as buszok és az 56, 56A, villamosok megállói 300 méteren belül találhatóak, így a város tömegközlekedési vérkeringésébe könnyedén be tudunk kapcsolódni. Az éjszakai közlekedést a 916-os éjszakai járat könnyíti meg. A mindennapi bevásárlásra a közelben lévo SPAR és több kisbolt kínál lehetoséget. ÉPÜLET JELLEMZOI:Az 5 emeletes, 18 lakásos, liftes, téglaépítésu társasház a 1930-as években épült. Lakói vegyes korosztályba tartoznak. A ház anyagi helyzetet rendezett.LAKÁS JELLEMZOI:A 40nm-es, összkomfortos lakás a társasház 4. emeletén található, ami lifttel is megközelíthetünk. A bejárat ajtón belépve az eloszobába lépünk. Jobbra a fürdo, mellette külön helységben a wc található. A bejárattal szemben a nappalis konyhát találjuk, mely erkélykapcsolatos. A kiváló lokációnak köszönhetoen lakhatásra vagy befektetésre is alkalmas.LAKÁS MÉRETEI:Teljes méret: 40 nm + erkély 4nm- Nappali+ konyha: 33,5 nm- Eloszoba: 2,5 nm- Fürdo: 3 nm - Wc: 1 nmBelmagasság: 3 m MUSZAKI FELSZERELTSÉG:A futést házközponti kazán biztosítja, a meleg vizet villanybojler szolgáltatja.KÖLTSÉGEK:A közös költség 33000 Ft, amely magába foglalja a korlátlan vízfogyasztást, futésátalányt a csatornadíjat, felújítási alapot a takarítást, a szemétdíjat, a közös villanyfogyasztást a közös képviselet díját és a biztosítást.PARKOLÁS:A környék fizeto övezet, viszont a kerületi lakosok minimális éves díj megfizetése ellenében ingyen parkolhatnak.Irányár: 40,9 MFtAmennyiben tetszett a hirdetés, és megnézne még néhány hasonló ingatlant, tekintse meg a Lotus House további kínálatát, és válogasson Budai ingatlanjaink közül.","közepes állapotú","1950 elott","összkomfortos","nincs megadva","4","6","van","3 m-nél magasabb","házközponti","nincs","nincs megadva","nem","külön helyiségben","délnyugat","utcai","4 m²","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"4","VII. kerület, Külso-Erzsébetváros - Ligetváros","45 millió Ft","67 m²","3","Lehetoségek tárháza!A 7. ker. István utcában a városliget vonzás körzetében eladásra kínálunk egy 67m2-es 3 szobás, földszinti (nyílászárók felújításra szorulnak) tégla építésu lakást. Futés gáz (konvektor). Tökéletes infrastrukturális adottságokkal rendelkezik, Állatorvosi Egyetem, bölcsode, óvoda, általános iskola, orvos, gyógyszertár, posta, bolt a közelben.Közlekedés: Buszok 30, 30A, 230, 5, 7, 110, 112,133ETrolibuszok:74, 79, 75, 78Éjszakai buszok: 907, 973Az egyetem közelségének és a remek elosztásnak köszönhetoen befektetési célra is kiváló!Ha kérdése van az ingatlannal kapcsolatosan vagy szeretne idopontot egyeztetni megtekintéshez, kérem hívjon bizalommal!","közepes állapotú","1950 elott","összkomfortos","nincs megadva","földszint","5","van","3 m-nél magasabb","gáz (konvektor)","nincs","nincs megadva","nincs megadva","egy helyiségben","délkelet","udvari","nincs megadva","nem","nincs megadva","utca, közterület",NA,NA
"5","VII. kerület, Külso-Erzsébetváros","69,9 millió Ft","104 m²","3","LeírásBEFEKTETOK, NAGYCSALÁDOSOK FIGYELEM!!Eladásra kínálom ezt az igényesen felújított lakást a VII. kerület Garay Center szomszédságában.Elosztása a következo: Két konyha, Három fürdo, toalett, Három szoba.A lakás, második emeleti, zárható folyosós, 104nm-es, és két bejárattal rendelkezik.A jelenlegi kialakítás igény szerint változtatható, csak a fantáziánkat kell használni.PL: Az egyik konyhából lehet egy nappalit kialakítani, ahol a család este egy csésze meleg tea mellett, átbeszéli a nappal történt dolgokat, a fürdo helyén pedig egy kis mosó szárító konyha kialakítása a háziasszonynak lehet kedvezo. Az ingatlan délkeleti fekvésu, ezáltal a reggeli-délelotti órákban napfényben pompázik.Az ingatlan teljesköruen fel lett újítva. A felújítás során ki lett cserélve a teljes villanyvezeték, vízhálózat, csatorna, nyílászárók, fürdoszoba, konyha, hideg- meleg burkolatok, gáz-cirkó, radiátorok, bojler. A nagy munkálatokat után kaptuk azt, amit a képeken látni lehet, szerintem azok magukért beszélnek.A lakás futése gáz-cirkóval, a holeadás radiátorral történik, a melegvizet bojler szolgáltatja.A beépített bútorok a gépekkel együtt a vételár részét képezik.Amennyiben befektetésben gondolkodunk, a Belváros adottságaiból kifolyólag,  ki tudjuk adni, akár lakásként, akár irodaként.Elosztásának és elhelyezkedésének köszönhetoen sok lehetoséget rejt magában.Alkalmas lehet nagy családosok részére, vagy ha a szülokrol gondoskodni kell, akkor egy szobában a háromból ok is elférnek.Nagyon jó helyen található az ingatlan, a Dózsa György út, Thököly út közelségével, tömegközlekedéssel, bárhová hamar eljutunk.Belvárosi kisebb lakást beszámít a tulajdonos!Amennyiben felkeltettem érdeklodését, kérem hívjon a hét bármely napján bizalommal.Köszönöm, hogy elolvasta a hirdetésemet.","felújított","1950 elott","duplakomfortos","nincs megadva","2","3","nincs","3 m-nél magasabb","gáz (cirko)","nincs megadva","40 E Ft/hó","nem","külön és egyben is","délkelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"6","XXII. kerület, Budafok","72,9 millió Ft","81 m²","4","ÚJ ÉPÍTÉSU 4 szobás LAKÁS BudafokonKiváló elhelyezkedesu, CSENDES zsákutcában épülo társasház elso emeleti lakása már foglalható!A lakás 84 négyzetméteres, ERKÉLYES nappali +3 szobás, most még egyedi igényekhez, ízléshez alakítható.Muszaki paraméterek:Választható meleg- és hidegburkolatok 3500,- 4000 forint összegig.Futés gazdaságos elektromos kazánnal, padlófutéssel kombinálva.Muanyag, kívül antracit színu, belül fehér ablakok, belül fa ajtók 45000 forintig választhatóak.Melegvíz ellátás saját digitális bojlerrel.Légkondicionáló vezetékezés kiépítését vállalja a kivitelezo.A lakáshoz tartozik egy autó beállását biztosító SAJÁT felszíni PARKOLÓ.A környék a XXII. kerület csendes, NYUGODT KERTVÁROSI része, ugyanakkor infrastruktúrája kiváló!A közelben minden megtalálható, amire a modern nagyvárosi életben szüksége lehet, de a belváros is számos tömegközlekedési eszközzel könnyedén megközelítheto.Innen a DUNA-PART és Budafok központja mindössze néhány perc séta távolságra van.Aki ide költözik, nem bánja meg, mert ÉLHETO, barátságos otthonra talál, tartozzon bármely korosztályba.Lakások várható átadása 2022 nyár vége.További lakások ugyan itt foglalhatóak.A beruházó cég referencia munkái megtekinthetoek Érden és Velencén.Egyéb kérdés esetén várom hívását!","nincs megadva","2022","összkomfortos","nincs megadva","1","2","nincs megadva","3 m-nél alacsonyabb","padlófutés","nincs megadva","nincs megadva","nem","külön helyiségben","délkelet","panorámás","6 m²","nem","nincs megadva","udvari beálló - kötelezo megvenni","2 500 000 Ft",NA
"7","XIII. kerület, Lehel utca","19,9 millió Ft","66 m²","2 + 1 fél","LEHEL TÉR KÖZELÉBEN 2,5 SZOBÁS FELÚJÍTOTT INGATLAN ELADÓ!XIII. kerületben, a Lehel tértol három saroknyira ELADÓ ez a frissen FELÚJÍTOTT, 66 nm-es, 2,5 szobás lakás/iroda, egy kétszintes társasház szuterén szintjén. Ez az ALAGSORI ingatlan a tulajdoni lap szerint raktár, de a felújításnak és a teljes átalakításnak köszönhetoen kíválóan alkalmas lakásnak, irodának vagy akár egy csendes muhelynek.Autójával parkolni az utcán tud, de kiváló a tömegközlekedés is, illetve az 5 perc sétára található Lehel csarnokban és a West-Endben minden megtalálható, amire szüksége lehet.Az említett felújítás során összesen 4 ingatlan lett kialakítva, melybol 3 egy helyrajzi számon van nyilvántartva, ez a negyedik teljesen önálló helyrajzi egység. Az elso három precíz megosztásáról ügyvéd által ellenjegyzett használati megosztási nyilatkozat rendelkezik. A három összetartozó ingatlan egy utcai bejárat felol közelítheto meg és egy közös 16 nm-es elotérbol nyílnak. Ennek a 4. ingtalannak önálló utcai bejárata van.Egyenként vagy akár egyben is megvásárolhatóak az ingatlanok.Befektetésnek is kíváló lehetoség, bármennyit is vásárol belole, hisz a belváros könnyu megközelíthetosége miatt nagyon könnyen bérbeadhatóak.A jelen hirdetésben bemutatott 4-es számú, 66 nm-es ingatlan irányára : 19,9 millió Ft.A továbbiak árai a következok szerint alakulnak:1-es számú 1,5 szobás ingatlan: 30 nm - 14,9 millió Ft2-es számú 1 szobás ingatlan: 18 nm - 9,99 millió Ft3-as számú 1 szobás ingatlan: 21 nm - 11,3 millió Ft (ELKELT!)Ha felkeltettem érdeklodését, várom megtisztelo hívását!","felújított","1950 elott","összkomfortos","nincs megadva","szuterén","3","nincs","3 m-nél alacsonyabb","elektromos","nincs megadva","nincs megadva","nem","egy helyiségben","északnyugat","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA,NA
"8","IV. kerület, Óceánárok utca 5.","34,9 millió Ft","67 m²","3","!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!AKÁR AZONNAL KÖLTÖZHETO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Eladó  lakás Káposztásmegyer I ltp.-en  a Toronyóránál.Az ingatlan második emeleti hívó liftes zárt lépcsoházas (melyben még egy kis kert is helyet kapott)házban  van.2+félszobás francia erkélyes, nagy étkezos, külön  WC és fürdo.Jó állapotú összkomfortos.Infrastruktúra, közlekedése kimagasló.Bevásárlási lehetoség a közvetlenül a ház aljában ( aldi, rossmann, dohánybolt) és 1 percen belüli séta távolságra pedig számtalan más lehetoség:Étterem,edzoterem,posta,iskola,óvoda...Stb!Rengeteg más szabadtéri programra kialakított terület  is  5 perc sétával elérhetok:  Kutyafuttató, játszóterek, workout park,erdo...Parkolás ingyenes az amúgy hatalmas parkolóban!Kinek nincs autója de szüksége lenne rá annak külön jó hír, hogy az egyik közösségi autó használó parkoló zónáján belül van az ingatlan.Jöjjön el nézze meg és tegyen egy ajánlatot!!!!","jó állapotú","1981 és 2000 között","komfortos","nincs megadva","2","8","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs","nincs megadva","nem","külön helyiségben","kelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - ingyenes",NA,"nincs megadva"
"9","VI. kerület, Király utca 18.","85,9 millió Ft","56 m²","1 + 2 fél","Eladó a Király utca egyik legszebb, talán a legszebb lépcsoházában egy 55m2-es amerikai konyha + 2 db hálószobás luxus szinten felújított lakás. A felújítás során a legmagasabb minoségu anyagok kerültek beépítésre.Whirpool 6 sense, mosogató, mirkó, süto, mosó-szárító gépek, klíma...stbA futésrol vadonatúj kondenzációs kazán gondoskodik, rendkívül takarékos. Az erkélyrol belátható az egész király utca és a Gozsdu udvar bejárata. A lépcsoházat az idei évben újították fel.A lakóház különlegessége, hogy parkolóház található alatta, melybol a lépcsoházba tudunk közvetlenül feljönni.Szintén az idei évben gyönyöru, vadonat új kert került kialakításra. Alacsony közös ktg 15.000/ hó.Nem csak saját részre, befektetésnek is ajánlom az ingatlant, rövid távú kiadás esetén kiváló hozam keresheto 2000-2500 euro / hó.","felújított","1950 és 1980 között","luxus","AA++","2","3","nincs","3 m-nél magasabb","gáz (cirko)","van","15 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","utcai","2 m²","igen","nem tetotéri","teremgarázs hely - bérelheto","30 000 Ft/hó",NA
"10","XIV. kerület, Istvánmezo","51,9 millió Ft","98 m²","2 + 1 fél","Eladó Budapest, 14. kerületében, Istvánmezo villanegyedében, Ybl Lajos /Ybl Miklós unokaöccse/tervezte századfordulós villában egy 98 nm-es, 2+1 szoba hallos, erkélyes lakás. Belmagassága lehetové teszi galéria kialakítását is. A lakás teljes felújításra szorul, a polgári lakásokra jellemzo egyedi, szép nyílászárókat is beleértve. Rengeteg lehetoség rejlik benne, akár több szobássá is alakítható. Tartozik még hozzá egy udvari tárolóhely.  A közelben egyetem, követségek /biztonságos környék/, buszmegálló. A belváros tömegközlekedéssel 10 perc alatt elérheto. A ház elhelyezkedése, a kiváló közlekedési lehetoségek miatt alkalmas hasznosításra is, pl. orvosi rendelonek, ügyvédi irodának, stb.Segítek Önnek az OTP Bank kedvezményes hitelkonstrukció,  CSOK , teljes köru ügyintézésével, elominosítéssel, kalkulációkkal ! Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk!  Forduljon hozzám bizalommal, a hét bármely napján! M184096","felújítandó","1950 elott","összkomfortos","nincs megadva","1","3","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","6 m²","nincs megadva","nincs megadva","utca, közterület",NA,NA
