"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"12","VII. kerület, Rákóczi út","43,5 millió Ft","52 m²","1","Eladó a VII.kerületben a Rákóczi úton FREKVENTÁLT HELYEN-ÁLLÓGALÉRIÁS 52m2-es lakás.A ház és a lakás jó állapotú. A lakás lakható hasznos területe 60 m2. A tulajdoni lapon 52 m2 szerepel, de a valóságban a lakás alapterülete 52,9m2, plusz az álló galéria amely 7,3 m2. A nappali ablakai déli fekvésuek, a Rákóczi útra néznek. Az étkezohelyiség ablaka, valamint a galéria a csendes belso udvarra néz. A lakás egy nagy méretu 30 m2 szobával, eloszobával, teakonyhával, étkezovel, zuhanyzós fürdovel, WC-vel, valamint egy 7,3 m2 alapterületu álló galériával rendelkezik. A hálóként használt galériára vezeto lépcso alatti rész, tükrös egyedileg gyártott ajtókkal, fiókokkal beépített tárolóként használható.A bejárati ajtó egyedileg gyártott biztonsági acélajtó.A nagy belmagasság, a nagy méretu szoba, az exkluzív megvilágítás tágas érzetet biztosít, valamint további átalakítási, bovítési lehetoségeket rejt magában. A lakás kiváló BEFEKTETÉSI lehetoség, a központi elhelyezkedés és a könnyu megközelíthetoség miatt.Keressen bizalommal!Petrik Diána","felújított","1950 és 1980 között","összkomfortos","nincs megadva","1","4","nincs","3 m-nél magasabb","gáz (konvektor)","nincs","15 E Ft/hó","nem","egy helyiségben","dél","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"13","XV. kerület, Szent Korona útja","33,25 millió Ft","50 m²","1 + 1 fél","Tulajdonostól eladó XV. kerület Szent Korona útján egy 50 nm napkollektoros panellakás amely elso emeleti, déli fekvésu ( világos ) és erkélyes! Lift van a házban!A bejárati ajtóból a folyosó tárul elénk melybol minden helység külön bejárattal rendelkezik. A bejárati ajtó több ponton záródó biztonsági ajtó az ablakok gáztöltésu üveggel szerelt muanyag tokos. Az egyik szoba 20 nm, a másik 14 nm. A konyha tágas, nagy ablakokkal. A nagyobb szobát varró muhelynek használom ebbol kifolyólag kinottem az ingatlant! A 20 nm-es szobához tartozik egy erkély ami kb 4 nm-es. A fürdo és a wc külön helységben található, mind a két helység 3 hónapja fel lett újítva. A ház panelprogramban vett részt továbbá napkollektoros ( ezért a meleg víz eloállítása kedvezo költségu )! A futést a teton lévo kazán biztosítja (pár éve lett új kazán cserélve). Az ingatlanhoz tartozik egy 15nm közös tároló. A környék és a lépcsoház rendezett, szépen karban tartott!A közös költség 19.500- Ft futés átalánnyal együtt!A közelben pár perc alatt gyalog is elérheto iskola, óvoda, orvosi rendelo, piac, közért, játszótér és kutyafuttató is. A háztól kb. 30 méterre található Rákos úton az 5, 25 és 125-s busz továbbá 5 perc alatt megközelítheto az M3-as autópálya, így könnyen megközelítheto a belváros és az M0-ás is! AZ ÁR IRÁNYÁR! Ingatlanosok kérem ne hívjanak!E-mailben küldök fotót telefonos egyeztetés után!","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","19,5 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","nincs megadva","4 m²","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"14","XIII. kerület, Lehel utca","42,9 millió Ft","69 m²","2","LEHEL CSARNOKNÁL MAGAS EMELETI KÉT SZOBA+HALLOS LAKÁS!AZONNAL KÖLTÖZHETO!ELADÓ a XIII. kerületben a Lehel utca és Dévai utca keresztezodésénél egy rendkívül jó közlekedés mellett, 5. emeleti, 69 m2, 2 szoba+hallos, utcai  nézetu lakás. A lakás rendkívül jó elosztású, tágas méretu helyiségekkel.Az eloszobából balra ablakos, tágas konyha nyílik. A konyhából nyílik egy udvari nézetu csendes szoba, mely saját toalettel rendelkezik.Az eloszobából nyílik a lichthofra nézo kádas fürdoszoba WC-vel. Az eloszobán keresztül egy tágas , harmonika ajtóval ellátott hallból nyílik az utcai nézetu, nyugati tájolású nappali. A lakásban az eredeti parketták, beltéri ajtók , nyílászárók vannak mindenhol. A nappali ablaka redonnyel felszerelt. A lakásban van egy tárolóhelyiség, valamint közvetlenül a lakás mellett egy közös tárolórész is igény beveheto. Villany héra futés biztosítja a meleget.A Duna House teljes kínálatával kapcsolatban forduljon hozzám bizalommal. Eladás és vétel teljes köru ügyintézése, ingyenes tanácsadás, értékbecslés, megbízható ügyvédi háttér biztosítása.Hitel és CSOK ügyintézés garantáltan a leggyorsabban, a legjobb feltételekkel. Személyre szabott ingyenes pénzügyi tanácsadás biztosításokkal és befektetésekkel kapcsolatban.","közepes állapotú","1950 elott","nincs megadva","nincs megadva","5","nincs megadva","van","3 m-nél magasabb","elektromos","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","nyugat","utcai","nincs megadva","nincs megadva","zárószint","utca, közterület - fizetos övezet",NA,NA
"15","I. kerület, Víziváros - Váralja","89,8 millió Ft","94 m²","4","Az I. kerület vár alatti csendes, forgalommentes utcájában eladó egy 4 szobás tulajdoni lap szerint 94nm-es az erkély beépítése következtében a  valóságban 97nm-es , világos,csendes, klímás,církófutéses újszeru állapotú ,4.emeleti lakás.A társasház rendezett,jó lakóközösséggel rendelkezik.KIVÁLÓ ELHELYEZKEDÉS: Nagyon jó közlekedés és infrastruktúra, mégis zöld lakókörnyezet pár percre a Vártól és a Vérmezo hatalmas, zöld parkjától, az 5-ös busztól, Déli pályaudvartól, Széll Kálmán tértol, Mammuttól, Fény utcai piactól, szakrendeloktol… A Budai várnegyed a város elit  része, történelmi, de mégis jól megközelítheto helyen található.Teljes köru ügyintézéssel állunk az eladók és a vevok rendelkezésére, az ügyintézés irodánkban kérheto. A kínálatunkból választott ingatlan finanszírozásához hitel- lízing megoldásokat kínálunk. Hitelhez kapcsolódó CSOK ügyintézés, amennyiben az ügyfél a feltételeknek megfelel. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, az adásvételhez kapcsolódó ügyek teljes köru intézésével! Amennyiben felkeltettem érdeklodését, hívjon bizalommal!Ha az új ingatlana megvásárlásához a jelenlegi ingatlanát el kell adnia, abban is szívesen segítünk.","felújított","2001 és 2010 között","nincs megadva","nincs megadva","4","nincs megadva","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"16","V. kerület, Belváros","146 millió Ft","183 m²","6","A múltat idézo, építészeti remekmuvek adta környezetben, a városlükteto szíve közelében szeretne élni? befektetni?Az Eötvös Lóránt Tudomány Egyetem közelében nagy terekkel rendelkezo lakás eladó.Kiváló befektetés, ritka az ilyen nagy méretu lakás.A 4. emeletnek köszönhetoen, nagyon napos, legfelso emeleti, így nincs szomszéd, utcai nézetu de csendes lakás.A Kecskeméti utcához közeli, kis forgalmú utcaszakaszon található., így saját ízlésre alakítható.Teljesköruen felújítandó, így saját ízlésre alakítható. K-NY fekvésu lakás szép terekkel, jó elosztással rendelkezik.Az épület kívül nagyon szép, belül még nem felújított.  6 TELJES, NAGY SZOBA található benne, de ez belsoépítészetileg átalakítható.Tervezze meg saját otthonát ebben akivételesen ideális elosztású lakásban, amihez lakberendezoi,belsoépítész segítséget kaphat. Tervezze meg saját otthonát ebben akivételesen ideális elosztású lakásban, amihez lakberendezoi,belsoépítész segítséget kaphat Tolünk.További információval, megtekintéssel kapcsolatban keressen bizalommal!Az iroda szolgáltatásai továbbá: ügyvédi tanácsadás, szerzodéskötés, lakberendezés,  Energetikai tanúsítvány,  szakérto kollégák közremuködése.","felújítandó","1950 elott","duplakomfortos","nincs megadva","4","4","van","3 m-nél magasabb","gáz (konvektor)","nincs","nincs megadva","nincs megadva","külön és egyben is","délkelet","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület",NA,NA
"17","V. kerület, Bajcsy-Zsilinszky út","79,9 millió Ft","87 m²","2","Lipótváros egyik legfrekventáltabb részén, közvetlen az Arany János utcai metrómegállónál eladó ez a második emeleti, utcára nézo hatalmas ablakokkal ellátott , rendkívül napfényes, keleti fekvésu lakás. Jól szeparált helységekkel rendelkezik, mégis az otthonos érzés alapjait biztosítja. A lakóközösség révén csendes, nyugodt légkör adott.Webes bejárás megoldott, kérésre küldök videókat! 79900000 FtReferencia szám: LK503750","jó állapotú","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"18","VI. kerület, Eötvös utca","63,9 millió Ft","65 m²","2","Eladó az Oktogonnál egy 65m2 es, 2. emeleti, 2 különnyíló szobás, erkélyes lakás.Terézváros egyik legfrekventáltabb részén, közvetlen az Oktogon metrómegállónál eladó ez az második emeleti, utcára nézo hatalmas ablakokkal ellátott , rendkívül napfényes, keleti fekvésu, részben galériázott lakás. Az ingatlan teljesköruen felújított. Jelenleg is rövidtávú kiadásként üzemel az ingatlan. 63900000 FtReferencia szám: LK503770","jó állapotú","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","van","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"19","VIII. kerület, Dankó utca","25,9 millió Ft","42 m²","1","Kiadásra tökéletes felújított lakás a Kálvária térnél.A VIII. kerületben, a felújított Kálvária térnél, jó állapotú társasház 3. emeletén eladó egy muszakilag és esztétikailag is frissen felújított 42 m2-es, egy szoba hallos lakás.Konvektoros futésu, vízórás, közös költsége 5100.-Ft.A konyhából nyílik a zuhanyzós fürdoszoba, és a hall, ahova az étkezot tervezték, innen nyílik a szoba és egy gardrób. A szoba ablaka egy hátsó udvarra néz, de mivel 3. emeleten található, átlátni a házak felett.A frissen beépített konyhabútor az ár részét képezi.A társasház külso homlokzata jó állapotú, a belso homlokzatot hamarosan felújítják, erre a közös költségen felül + 5000.-Ft-ot fizetnek a lakók, a lakóközösség rendezett.A környék ellátottsága és közlekedése kiváló, 9-es busz, 83-as troli.Kiadásra is tökéletes választás. Tehermentes, azonnal költözheto lakás.","felújított","1950 elott","összkomfortos","nincs megadva","3","4","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","kelet","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"20","VIII. kerület, Baross utca","27,9 millió Ft","26 m²","1","Felújított állógalériás lakás a Palotanegyedben.A VIII. kerületi Palotanegyedben, a Baross utcában jó állapotú társasház földszintjén eladó egy 26 m2-es, 12 m2-es galériával rendelkezo lakás. (bm: 3,8 m) Teljes muszaki és esztétikai felújításon esett át, kicserélték a nyílászárókat, víz,- villanyvezetékeket, vízórát, új konyhabútort, épített zuhanykabint és galériát készítettek.Futése gázkonvektorral megoldott, vízórás, közös költsége: 7600.-, mely tartalmaz felújítási alapot is.Az ár az összes bútorzatot és gépesítést is tartalmazza.Önnek ajánlom, ha a nyüzsgo belvárosban, mégis csendes lakásban szeretne élni.Az egyetemek közelsége miatt kiadásra is tökéletes választás.Közlekedés: 4-6-os villamos, 9-es busz, pár perc séta a 3-as és a 4-es metró.","felújított","1950 elott","összkomfortos","nincs megadva","földszint","4","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","dél","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"21","XI. kerület, Karinthy Frigyes út","125 millió Ft","125 m²","3 + 1 fél","4 külön nyíló szoba, nagy terek, Móricz Zsigmond körtér közelében!Szeretne egy jó elosztású, tágas otthont családjának? Irodát, rendelot nyitna Lágymányoson? A jó tömegközlekedést vagy a környék jó ellátottságát tartja fontosabbnak?Itt nem kell választania!Móricz Zsigmond körtér közvetlen közelében, a Karinthy Frigyes úton eladó 125 nm-es, saját ízlése szerint alakítható, 1. emeleti, nagy teraszos tégla lakás 4 külön nyíló szobával és 2 illemhelyiségek! Nyílászárók majdnem mindenhol muanyagra cserélve, huto-futo légkondicionáló 2 szobába beszerelve, a többi helyiségben konvektor biztosítja a futést. Közelben boltok, rendelok, óvodák iskolák, de ha egy kis szórakozásra vágyik, remek pubokat és éttermeket is találhat séta távolságban.Igény esetén céggel együtt megvásárolható.Hívjon fel, kérjen egy idopontot, és nézzük meg személyesen!","közepes állapotú","1950 elott","összkomfortos","nincs megadva","1","6","van","3 m-nél alacsonyabb","gáz (konvektor)","van","nincs megadva","igen","egy helyiségben","észak","utcai","12 m²","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"22","VII. kerület, Hutyra Ferenc utca","28,5 millió Ft","41 m²","1","***Lehetoségek tárháza egy kis lakásban***Az Erzsébetvárosban (Budapest VII. kerület) egy fás, lombos, kellemes utcában eladó egy 41 négyzetméteres felújítandó lakás. A társasházi épület egy lift nélküli, tégla építésu ház, melyben maga a lakás D-NY-i fekvésu, 3. emeleti, udvarra nézo, világos. Ebben a régi pesti épületben a kovácsoltvas körfolyosó szemet gyönyörködteto állapotban maradt az utókornak.A lakás alapvetoen gázfutésu, amit egy cserépkályha biztosít a nappaliban; a nyílászárók vegyesen muanyagból és fából vannak. A közös költség alacsony.A környék közlekedése megfelelo, a lakáshoz pár lépés sétára egy troli megálló van. A közeli utcákban (Izabella utca és Wesselényi utca) élelmiszerbolt, hentesbolt, szépségszalon, fogászati magánrendelo található. A kultúrát kedvelo új tulajdonos a Magyar Színház közelségét is élvezheti, mint szórakozási lehetoség.Olyan befektetonek ajánlom megvételre, aki szeretne átalakítani, mert a lakás adottságai ezt megengedik, illetve olyan családnak, aki tud és szeret felújítással foglalkozni.Bovebb információért és a megtekintéssel kapcsolatban hívjon bizalommal!","felújítandó","1950 elott","összkomfortos","nincs megadva","3","3","nincs megadva","3 m-nél magasabb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","délnyugat","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
