"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Parkolóhely ára","Panelprogram"
"1","XI. kerület, Sasadi út","63 millió Ft","55 m²","2 + 1 fél","Eladásra kínáljuk a Sasadi út felso részén kis lakásszámú társasház 2.emeletén lévo remek elosztású, felmérés után 55nm-es, 2 szoba + félszobás, erkélyes, nagyon világos, D-i fekvésu, panorámás, remek állapotú és elosztású lakást, mely fiataloknak, idoseknek egyaránt jó választás lehet.  Minden szoba külön bejáratú, a nyílászárók muanyagra cserélve,  a futésrendszer is korszeru, radiátoros.A társasházat gondozott kert veszi körül, melyben a lakáshoz tartozó autóbeálló is megtalálható, ami ugyanúgy a vételár része, mint a pincében lévo száraz tároló.  A házat tíz évvel ezelott szigetelték.Az ár irányár!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","nincs megadva","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","külön helyiségben","dél","panorámás","4 m²","nincs megadva","legfelso emelet, nem tetotéri","udvari beálló - benne van az árban",NA,NA
"2","XI. kerület, Sasad","63 millió Ft","55 m²","2 + 1 fél","Sasadon 3 szobás erkélyes autóbeállóval tárolóvalSasadon 3 szobás erkélyes lakást kínálunk eladásra.Az ingatlan folyamatosan karbantartott. Ablakos nyílászárói muanyagra lettek cserélve, új radiátorokat szereltek fel.A szobák parkettázottak, a nappaliban intarziás, többi helyiségben járólapot tettek le.Ideális elosztású, minden egyes szoba különbejáratú.Déli fekvésének köszönhetoen egész nap világos.Erkélyrol kitekintve gyönyöru panoráma tárul elénk.A társasház és a kertrész rendezett, gondozott. A házat tíz évvel ezelott szigetelték.Fenntartási költsége nagyon alacsony.Tartozik egy nyitott beálló és egy saját önálló tároló is az ingatlanhoz.A tulajdoni lapon 52 m2, valójában 55m2.Könnyu megvásárolni. TEHERMENTES, AZONNAL BIRTOKBA VEHETO.Közlekedés kiváló. 53-as buszmegállók egy-egy percre, 4-es Metro Kelenföldi állomása 7 perc.Várom megtisztelo hívását, amennyiben egy jó minoségu ingatlant keres.","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","2","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","külön helyiségben","dél","panorámás","4 m²","igen","nem tetotéri","udvari beálló - benne van az árban",NA,NA
"3","XIII. kerület, Csata utca 3-7.","86,1 millió Ft","74 m²","3","A K C I Ó !  Minoségi lakások, megfizetheto áron.Budapest XIII. kerületében a Csata – Mohács utca keresztezodésében épülo társasházban eladásra kínálunk lakásokat.A lakás befetetésnek is kiváló. Két önálló szobához külön-külön tartozik fürdoszoba és WC is. Az érintett lakás a hamadik emeleten található. A Társasházban több, hasonló lakást is eladásra kínálunk.A kivitelezo, Fezosza Kft több mint 15 éve jelen van a piacon, és több mint 2.500 lakás kivitelezésében vett részt. Kiváló közlekedéssel, a belvárostól mindössze öt percre található.Minden lakás mennyezeti futés-hutéssel ellátott.Várható átadás: 2021. év vége, 2022. év eleje.Kérjük tekintse meg weboldalunkat (west5.hrtl) melyen további lakásokat kínálunk eladásra.(Kérjük, hogy ingatlanközvetítok ne keressenek.)","új építésu","2021","duplakomfortos","AA","nincs megadva","7","van","3 m-nél alacsonyabb","hoszivattyú, mennyezeti hutés-futés","van","25 E Ft/hó","nem","külön helyiségben","délkelet","utcai","43 m²","nem","nem tetotéri","teremgarázs hely - megvásárolható","4 000 000 Ft",NA
"4","I. kerület, Batthyány utca","39,9 millió Ft","48 m²","2","Eladásra kínálunk az I. kerületben, a Batthyány utcában egy I. emeleti, 48 nm- es, 2 szobás téglalakást.A társasház 1902- ben épült. A tetotér eladás alatt áll, így az egész házat felújítják, illetve egy lift is helyet kap, ami az ingatlan értékét is növelni fogja.Az ingatlan felújítandó, így mindenki saját igényére szabhatja. A lakásban nincsenek tartófalak, csak válaszfalak, így könnyen alakítható akár egy amerikai konyhás + 2 hálós lakássá.A futésrol gázkonvektor gondoskodik.Belmagassága 3,7 m.Lakóközössége folyamatosan cserélodik, fiatalos. A ház nem tiltja a rövidtávú kiadást.Közösköltség: 14.880 Ft.Finanszírozás:Az ingatlan per- és tehermentes. Készpénzzel és hitellel egyaránt megvásárolható.Környék:Kíváló infrastruktúra jellemzi a környéket. Pár perc sétára a Mammut Bevásárlóközpont, a Fény utcai piac, ahol minden megtalálható. A közelben orvosi rendelo, bankok, élelmiszerüzletek, egyszóval minden megtalálható ami a mindennapi életünkhöz szükséges.Közlekedés:Kituno. A közelben több busz-, villamosmegálló, illetve metró. A város bármely pontja könnyen megközelítheto.Parkolás:Fizetos parkolási lehetoség az utcában.Ajánlás:Az ingatlan kiválóan alkalmas értékmegorzo és inflációt kivédo befektetésnek, illetve fiatal pároknak.Ha kérdése van, vagy megtekintené az ingatlant hívjon bizalommal, akár hétvégén is!","felújítandó","1950 elott","összkomfortos","nincs megadva","1","4","nincs","3 m-nél magasabb","gáz (konvektor)","nincs","nincs megadva","nem","egy helyiségben","északkelet","udvari","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"5","XI. kerület, Kánai út","61 millió Ft","50 m²","2","Az Atenor által fejlesztett Lake11 Home&Park egyedi tervezésu, környezettudatos otthonai csodás panorámával, Budapest 11. kerületében Koérbereken, közvetlenül a Kánai-tóra, a környezo budai dombokra vagy a gyönyöru belso kertre tájoltak és mindössze 10 percre találhatóak a budai belvárostól. Az épületeket négy kiváló építésziroda álmodta meg. A modern és letisztult, ugyanakkor önálló építészeti stílusjegyeket hordozó épületek és a természet között egységes tájépítészeti koncepció teremti meg a harmóniát. Az egyszobás stúdiólakástól a 2-3 és 4 hálószobás 150 m2-es családi, prémium és penthouse lakásokig, minden élethelyzetnek megfelelo lakástípus elérheto a lakóparkon belül. A hatalmas üvegablakokkal rendelkezo belso kétszintes DUPLEX apartmanjai, valamint extra nagy alapterületu prémium lakásai pedig valódi alternatívát kínálnak a családi házat keresok számára is.A hatalmas, zöld parkokkal körülvett modern élettérben lehetoséged lesz sportolni, kikapcsolódni, dolgozni, gyereket nevelni, pihenni és feltöltodni. Egyszóval élni. Ezt nyújtja az új Lake11 Home & Park. A te otthonod az életstílusodra és zöldre hangolva.Szinte minden városi szolgáltatás pár perc autózással elérheto, legyen szó moziról, bevásárlásról, találkozóhelyekrol. A gyors bejutáshoz persze nem kell mindig autót használni. A 187-es busz és a 41-es villamos is a lakóparknál áll meg. De az M1, M7 és M0 autópályák is könnyen elérhetoek, így nagyon gyorsan kijutunk a városból, akár a Velencei-tóra, akár a Balatonra indulunk. A Lake11 területén zöld parkok, csökkentett forgalmú sétálóutcák, kutyafuttató, játszótér és tó körüli futópálya gondoskodik az itt élok mindennapi kényelmérol és szabadtéri kikapcsolódásáról. A közelben számos lovarda, már kiépített uszoda, strand, fitneszterem, síiskola, tenisz- és squashpálya várja a beköltözoket. A lakóparkot körülölelo dombok, az Atenor fejleszto által telepített rengeteg fa által alkotott belso pihenokertek és park office lehetoségek a tóparttal pedig megteremtik a legfontosabbat: a természet közelségét, hogy minden egyensúlyba kerüljön. A Kánai-tó körül kiépülo sétány és futópálya, piheno pontokkal megújuló óriási zöld park, család- és gyermekbarát fejlesztések várják majd az itt éloket.A LAKE11 minden otthona az átlagnál tágasabb belso terekkel, jól kihasználható teraszokkal, igényes homlokzati burkolatokkal, a legkorszerubb muszaki, valamint okosotthon-megoldásokkal várja leendo lakóit. Az alapárban gépesített konyhát és külso árnyékolót kínálunk. A fejlesztés keretén belül az ATENOR a közvetlen helyi infrastruktúrát is fejleszti többek közt orvosi rendelo létesítésével.                                                                                                                                                                                 Az elsok között regisztrációs szerzodést aláíró kedves ügyfeleink számára, jelentos elonnyel kínáljuk lakásainkat!  • Bevezeto árak• Mindössze 2 M Ft regisztrációs díjjal és kedvezo fizetési ütemezéssel lefoglalhatja leendo új otthonát• A jelenlegi lakás alaprajzok építészeti kialakítása még díjmentesen módosítható • Minden lakáshoz foglalható gépkocsibeálló• Az alapárban gépesített konyhát és külso árnyékolót kínálunk.","új építésu","2023","duplakomfortos","nincs megadva","földszint","5","van","3 m-nél alacsonyabb","hoszivattyú, mennyezeti hutés-futés","van","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","13.81 m²","igen","nem tetotéri","teremgarázs hely",NA,NA
"6","XI. kerület, Budafoki út 215.","53,75 millió Ft","41 m²","2","A Budai Walzer egyik lakását Neked építjük.A pénzügyi teljesítés ütemezésének függvényében egyedi árért keresd kollégáinkat!Egy biztonságos, nyugodt környékrol és egy minden igényt kielégíto, minoségi kivitelezésu kis lakásról álmodsz, melynek a fenntartási költségei is rendkívül kedvezoek? Szeretnél közel lenni mindenhez, hogy az elintéznivalók, napi teendok mellett maradjon elég idod arra, ami valóban boldoggá tesz? Szeretnél egy összetartó közösség tagja lenni, esetleg új barátokra szert tenni? A Budai Walzerben mindezt megtalálod! Az élet nyugodt élvezeteVálaszd ki a számodra legideálisabb emeletet, tájolást és elrendezést, majd képzelj el egy új életet a Budai Walzerben, egy olyan életet, melyben minden az a kényelmedrol és nyugalmadról szól. •Ahol bármikor tehetsz egy hosszabb-rövidebb sétát az épületeket körülölelo, hangulatos parkban.•Ahol a szomszédaid nem mennek el köszönés nélkül melletted.•Ahol nap mint nap gyönyörködhetsz a szemed elott felcseperedo gyerekekben.•Ahol bármit beszerezhetsz a lakóparkhoz közeli üzletekben vagy bevásárlóközpontokban.•Ahol a szórakozás mindennapos. A 11. kerület és a szomszédos városrészek kulturális intézményei (Tüske Csarnok, MÜPA, Nemzeti Színház, Bálna) a kikapcsolódás fellegvárai.•Ahonnan a szélrózsa bármely irányába elindulhatsz autóval, kerékpárral vagy gyalog. Közel a busz, a villamos, a 4-es metró, a sztrádák (M0, M1, M7), a Kelenföldi vasútállomás és buszpályaudvar.Élj harmóniában önmagaddal és a természettel!A fováros legvonzóbb kerületében épülo Budai Walzer Lakóparkban a bevásárlási lehetoségek, a kulturális és sportközpontok, a szórakozási lehetoségek, valamint a közlekedési és egészségügyi infrastruktúra rohamos fejlodése következtében egy élményekkel teli, ugyanakkor nyugodt életre rendezkedhetsz be.További részletekért látogass el a honlapra vagy hívd értékesíto kollégáinkat.Budai Walzer. Mestermu, melyet a természet komponált tökéletesre.<U+25BA>Az épületA 11. kerület Duna-parthoz közeli, csaknem 9 hektáros, varázslatos része hamarosan új életre kel, de nem a megszokott módon! A Budai Walzer egy olyan koncepció jegyében épül, mely teret enged az alkotó fantáziának, sokoldalú, élheto, szeretheto, inspiratív közeget teremt az ott lakók számára. Mindezt úgy, hogy számos ponton összefonódik a természettel, és az épített környezet dominanciája helyett harmóniára törekszik. Találd meg a számodra ideális lakást az elso ütemben épülo házak, 28-91 nm közötti kínálatából, de ha adhatunk egy tippet mindjárt a legelején, nyugodtan tervezz hosszú távra! A legmagasabb minoségi elvárásoknak is megfelelo, változatos elrendezésu és tájolású, kertkapcsolatos, erkélyes vagy tetoteraszos lakásokban megleled azt a harmóniát, amelyrol a városban nem is álmodtál! Hatalmas parkok, közösségi terek, játszóterek, forgalomtól elzárt sétautak övezik az épületeket, így házon kívül is biztosított a feltöltodés és a nyugalom. Az itt lakók kényelmét tovább fokozza a terveink között szereplo, kisebb üzlethelyiségeket és boltokat felsorakoztató szolgáltató központ kialakítása.<U+25BA>A környékLégy részese egy minden eddiginél élhetobb városrész születésének! Nagy hangsúlyt fektetünk arra, hogy a lakók nyugalma és zavartalan pihenése a gépjármuforgalom kizárásával (mélygarázsok, sétautak, parkok) biztosított legyen. A környék azonban olyan nagyszabású fejlesztéseken megy keresztül, melyek lehetové teszik, hogy a lakóparkot elhagyva könnyen bekapcsolódj a város vérkeringésébe. A tömegközlekedés és az úthálózat átalakítása, valamint a tervek szerint 2033-ra felépülo, Újbudát Csepellel összeköto híd új perspektívákat nyit az itt élok számára. A kerület jó nevu oktatási intézményei, általános, közép- és szakiskolái tárt karokkal várják a fiatalokat. Az Újbuda Center és a Savoya Park közelsége a bevásárlási lehetoségek tárházát kínálja, de még ezt a pár száz métert sem kell megtennie annak, aki gyalogosan indul bevásárolni, hisz a közeli élelmiszerüzletben vagy a lakópark kis boltjaiban is beszerezhet mindent és még az ínyencségekrol sem kell lemondania.  A Duna közelsége és a környékbeli sportlétesítmények azok számára kedveznek, akik sportos életmódra rendezkednek be a Budai Walzerben. A hasonló értékeket valló, életmódot folytató lakók pedig elobb-utóbb egymásra találnak, ezért is törekszünk az elso pillanattól kezdve egy olyan élettér kialakítására, ahol az emberi kapcsolatok felértékelodnek, ahol egy összetartó közösségre, barátokra találsz.<U+25BA>ElonyökTöbb mint 20 éves ingatlanfejlesztoi tapasztalat.Átlag feletti életminoség.Megnyugtató, zöld környezet.Exkluzív lakások.A Budai Walzer Lakópark környékének tömegközlekedése, úthálózata számos fejlesztésen megy keresztül. A lakópark busszal, villamossal, gépjármuvel egyaránt könnyen megközelítheto, a munkába járást a 4-es metró is megkönnyíti. Aki hosszabb útra indul, annak a Kelenföldi pályaudvar és autóbuszállomás, az Egérút és az M0-ás egyaránt jó választás.Számos, jó nevu oktatási intézmény várja a cseperedo gyerekeket, az óvodától kezdve - az alapítványi iskolákon át - az egyetemekig. A kerületben rengeteg a sportolási, szórakozási és bevásárlási lehetoség, közel a híd, a metró, ezáltal a belváros.Cégcsoportunk a lakások igény szerinti kialakításán és határidore történo átadásán túl belsoépítészeti, lakberendezési segítséget is nyújt, ezáltal a beköltözok álmai még könnyebben megvalósulhatnak.","új építésu","2021","összkomfortos","BB","6","7","van","3 m-nél alacsonyabb","házközponti egyedi méréssel, gázkazán","van","nincs megadva","igen","egy helyiségben","nyugat","kertre néz","12.93 m²","nem","nem tetotéri","teremgarázs hely - megvásárolható","4 500 000 Ft",NA
"7","XI. kerület, Rétköz utca","102,9 millió Ft","94 m²","4","Felhívjuk a tisztelt érdeklodok figyelmét, hogy a meghirdetett árak már az 5% ÁFA szerint kerültek kiszámításra.A lakás alapterülete 94m2. A nappalit 16.2 m2 erkély veszi körül, míg 2 hálószobát 7,2 m2 erkély kulcsol össze.A Belmont Ház Projekt legfobb elonyei:- Kiváló infrastruktúra- Jó tömegközlekedési lehetoség- Több mint 20 éves múlttal, referenciával rendelkezo beruházó- Színvonalas tervezés- Minoségi anyagfelhasználás az építés során- Rugalmas fizetési ütemezés- Saját elképzelésre szabható lakások- Parkosított kert- Minimális rezsivel fenntartható remek otthonok Budapest XI. kerület zöldövezeti részén, az Eleven Center bevásárlóközpont szomszédságában található. A Belmont Ház a hely kiemelkedo adottságait kihasználva, parkosított környezetben, egyedi építészeti megjelenésével harmonikus lakókörnyezetet teremt. Az épület megjelenését alapvetoen hangolják a lakásokhoz tartozó erkélyek, melyek a lakások méreteihez igazodnak. A ház modern és kényelmes otthonokkal, természet közeli környezettel, a belvárostól mégis karnyújtásnyira várja az odaköltözoket.","új építésu","2020","összkomfortos","nincs megadva","1","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs","nincs megadva","igen","nincs megadva","délkelet","nincs megadva","23.42 m²","nincs megadva","nincs megadva","teremgarázs hely - megvásárolható","4 700 000 Ft",NA
"8","XI. kerület, Szerenád utca 4.","52,06 millió Ft","48 m²","3","Szeretnél egy olyan lakást, mely a nyugalom szigete a pörgos hétköznapokban? Melynek minden négyzetmétere a te ízlésedet tükrözi, a te kényelmedet szolgálja és a te boldogságodat jelenti? A Budai Walzer lakópark kiváló elrendezésu, erkélyes vagy kertkapcsolatos lakásai között szerintünk egy pillanat alatt megtalálod a kedvencedet! Ráadásul nálunk nemcsak egy testhez álló, minoségi kivitelezésu lakásra, hanem egy összetartó lakóközösségre, sot új barátokra is találhatsz.A Budai Walzer alatt teremgarázs húzódik, extra tárolóhelyiségekkel, hogy minden, számodra fontos és értékes felszerelést (szerszámokat, kerékpárokat, sporteszközöket) biztonságban elhelyezhess.  Élj harmóniában önmagaddal és a természettel!A lakópark épületei egy gépjármuforgalom elol elzárt, csodaszép, közösségi terekkel, sportpályákkal tarkított parkban kapnak helyet, mely minden évszakban sétára csábít, a közeli Duna-partról nem is beszélve. Ha a lakás nyugalmában szeretnéd élvezni a napsugarak simogatását, akkor telepedj ki az erkélyre! Ideális hely a reggeli kávé elfogyasztásához, a barátok, családtagok megvendégeléséhez, relaxáláshoz, tanuláshoz, sot, még akár a home office-t is kiköltöztetheted, ha a természet közelsége, a madárcsicsergés és a lágy szello inspirálnak a munkában.Elkötelezettek vagyunk egy fenntartható jövo építésében, így minden lakásunk BB energetikai tanúsítvánnyal rendelkezik.Budai Walzer - a város szerelmeseinekA szórakozási lehetoségek szinte házhoz jönnek, a 11. kerület és a szomszédos városrészek kulturális intézményei (Tüske Csarnok, MÜPA, Nemzeti Színház, Bálna) a kikapcsolódás fellegvárai. Ám ha történetesen vásárolni támad kedved, akkor sem kell messzire menned! A közeli üzletekben, a szomszédos bevásárlóközpontban (Etele Plaza, Újbuda Center, Savoya Park, Campona, Allee) vagy a könnyen megközelítheto, kedvelt budaörsi áruházakban megtalálsz mindent, mi szem-szájnak ingere.Ahol megszunnek a távolságok...Ha útnak indulnál, autóval, kerékpárral vagy gyalogszerrel is megteheted, hisz közel a busz, a villamos, a 4-es metró. Ha a városon kívül töltenéd a szabadidodet, akkor a sztrádák (M0, M1, M7) vagy a Kelenföldi vasútállomás és buszpályaudvar felé vedd az irányt! A fováros legvonzóbb kerületében épülo Budai Walzer lakóparkban a bevásárlási lehetoségek, a kulturális és sportközpontok, a szórakozási lehetoségek, valamint a közlekedési infrastruktúra rohamos fejlodése következtében egy élményekkel teli életre rendezkedhetsz be.További részletekért látogass el a  honlapra vagy hívd értékesítoinket.Budai Walzer. Mestermu, melyet a természet komponált tökéletesre.A 11. kerület Duna-parthoz közeli, csaknem 9 hektáros, varázslatos része új életre kelt, de nem a megszokott módon! A Budai Walzer egy olyan koncepció jegyében épül, mely teret enged az alkotó fantáziának, sokoldalú, élheto, szeretheto, inspiratív közeget teremt az ott lakók számára. Mindezt úgy, hogy számos ponton összefonódik a természettel, és az épített környezet dominanciája helyett harmóniára törekszik.Találd meg a számodra ideális lakást az elso ütemben épülo házak, 34-89 nm közötti kínálatából, de ha adhatunk egy tippet mindjárt a legelején, nyugodtan tervezz hosszú távra! A legmagasabb minoségi elvárásoknak is megfelelo, változatos elrendezésu és tájolású, kertkapcsolatos, erkélyes vagy tetoteraszos lakásokban megleled azt a harmóniát, amelyrol a városban nem is álmodtál!Hatalmas parkok, közösségi terek, játszóterek, forgalomtól elzárt sétautak övezik az épületeket, így házon kívül is biztosított a feltöltodés és a nyugalom. Az itt lakók kényelmét tovább fokozza a terveink között szereplo, kisebb üzlethelyiségeket és boltokat felsorakoztató szolgáltató központ kialakítása. Elkötelezettek vagyunk egy fenntartható jövo építésében, így minden lakásunk BB energetikai tanúsítvánnyal rendelkezik.Bruttó vételár tartalmazza a mindenkor hatályban lévo általános forgalmi adót (az Áfát).Az általános forgalmi adó mértékének a fizetési kötelezettség teljesítése alatt történo változása a vételár összegét nem módosítja.","új építésu","2024","összkomfortos","BB","1","több mint 10","van","3 m-nél alacsonyabb","gázkazán, hoszivattyú","van","nincs megadva","igen","egy helyiségben","kelet","kertre néz","8.57 m²","nem","nem tetotéri","teremgarázs hely - megvásárolható","5 000 000 Ft",NA
"9","XXIII. kerület, Újtelep út","52,9 millió Ft","122 m²","5 + 1 fél","Budapest XXIII. kerület Soroksár – Újtelepen, megvételre, cserére kínálunk egy 122 nm-es, kétszintes társasházi lakást.  Budapesti 1-2 szobás lakást beszámítunk. Mindkét szintnek külön lépcsoházi bejárata van, így két külön lakásként is teljes értékuen hasznosítható. A lakás jelenleg kettéválasztott, de igény esetén az eredeti belso lépcsos állapot is egyszeruen visszaállítható. A kisebb lakás bérbeadva netto 150ezer ft-ot termel havonta, így boven fedezi a lakás teljes rezsijét, vagy a vételhez felvett hitel törlesztését.A teljes lakás kiadása havonta több mint 400ezer ft bevételt jelent. Az alsó szint 79nm, a tetotér bruttó 65, netto 43nm. Mindkét szint összkomfortos,  konyhával, fürdoszobával külön W.C-vel. Az alsó szint 3+1 szobás, a felso 2 szobás.Az alsó szint teljes felújítása hamarosan befejezodik. Eddig megtörtént a bejárati ajtó, külso nyílászárók, belso ajtók cseréje. Elkészült a tapétázás, csempeburkolatok, radiátorok, laminált padló cseréje, vízhálózat felújítása, elektromos szerelvények cseréje. Az elektromos hálózat kifogástalan állapotban van. A felso szinten cserélték a szobák laminált padlóját, a bejárati ajtót és a tetotéri ablakot. Igény esetén a felso szintet is fel tudjuk újítatni. Ebben az esetben a lakás irányára 57,4 millió FtA lakás méreténél fogva sokrétuen használható. Ideális nagycsaládosoknak, összeköltözo családoknak, de bérbeadásra, vagy irodának is kiválóan alkalmas. A háznak zárt belso pihenokertje szépen kialakított és karbantartott. Csendes, jó lakóközösség, a lépcsoház tiszta, rendezett, a gondnok által rendszeresen takarított.Soroksár-Újtelep rendkívül jól ellátott. A ház közvetlen közelében van a bölcsode, óvoda, iskola, posta, önkormányzati ügyfélszolgálat, kórház, orvosi rendelo, fogorvos, gyógyszertár. A lakótelepen van egy LIDL és egy ALDI áruház, valamint több kisebb üzlet. Közvetlen buszjárattal percek alatt el lehet jutni a soroksári bevásárlóparkba, ahol megtalálható az Auchan, Tesco, Ikea, XXL Lutz, Media Markt, Diego, OBI és egyéb kisebb áruházak.A lakástól közvetlen buszjárattal elérheto Csepel, Pesterzsébet és Kispesten a Határ úti metróállomás. Gépkocsival 1-2 perc a „0”-ás körgyuru és az M5 autópálya.Irányár: 52,9mFt","felújított","1981 és 2000 között","duplakomfortos","nincs megadva","3","4","nincs megadva","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva"
"10","XIII. kerület, Lehel utca 9.","56,49 millió Ft","53 m²","2","Belváros szívében – Ferdinánd-negyedbenA West Green Home társasházunk kituno lokációval Ferdinánd-negyedben, a Lehel és a Bulcsú utca által határolt területen található a XIII. kerületben. A lakóépületegyüttes kiváló közlekedési kapcsolatokkal rendelkezik, a Nyugati pályaudvartól a 4-6 villamosok, az M3 metró, valamint a 14 villamos Lehel téri állomása is csupán pár száz méterre található, így a mindennapi élethez nem lesz szüksége autóra.A közelben helyezkedik el a pesti Broadway számos színházával. Pár perc sétára található Lehel téri piac, Westend City Center Bevásárlóközpont, Budapest egyik legjobb bevásárlóközpontja, valamint a megújuló Skála Budapest, illetve 4 metrómegállóra a Duna Plaza Bevásárlóközpont. A kiváló tömegközlekedés mellett Ön döntheti el, hogy kocogni szeretne a Margitszigeten, Szent István Parkban, korcsolyázna vagy csónakázna a Városligetben, úszna egyet a Széchenyi Gyógyfürdoben Európa egyik legnagyobb fürdokomplexumában, megtekintené a Fovárosi Állat- és Növénykertet, sétálna egy nagyot a Duna korzón, kikapcsolódna az Erzsébet téren, vagy vásárolna a Fashion street utcán. Gyermekét a környéken kiváló óvodák és iskolák várják, szabadidejét pedig modern és megújult játszótereken töltheti.","új építésu","2022","luxus","AA++","6","7","van","3 m-nél alacsonyabb","hoszivattyú","van","nincs megadva","igen","nincs megadva","nincs megadva","nincs megadva","8 m²","nincs megadva","nincs megadva","teremgarázs hely - megvásárolható","5 000 000 €",NA
