"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"11","X. kerület, Ülloi út","32,9 millió Ft","59 m²","2","Határ úti METRÓTÓL pár percre Ülloi úton azonnal birtokba veheto lakás! X. Gyárdulon ötemeletes rendezett LIFTES társasház ötödik emeletén eladó egy 59 nm-es 2 szobás, loggiás, kamrás, ablakos konyhás, napfényes tehermentes öröklakás irányár 32.900.000,-Ft.További információk:-beköltözheto állapot-muanyag nyílászárók redonyökkel felszerelve-szobákban parketta-közös költség: 13120,-Ft, mely tartalmazza a vízfogyasztást illetve a szemétdíjat is.Kiváló infrastruktúra: közelben iskola, óvoda, bölcsode, pár perc sétára Shopmark Bevásárló Központ található, ahol számos üzlet illetve szolgáltatás igénybe veheto, Kobánya-Kispest vasútállomás illetve a Belváros 10 perc alatt elérheto. Amennyiben kérdése lenne, illetve szeretné megtekinteni az ingatlant, kérem keressen bizalommal akár hétvégén is!!","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","5","5","van","nincs megadva","távfutés","nincs","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","utcai","4 m²","nincs megadva","nincs megadva","utca, közterület",NA,NA
"12","XVIII. kerület, Csontváry Kosztka Tivadar utca","32,9 millió Ft","72 m²","3","XVIII. A Csontváry - Kosztka Tivadar utcában eladó egy 2. emeleti, 72 m2-es, háromszobás, felújított, erkélyes, keleti fekvésu, parkra nézo, napfényes, világos panellakás. Rövid idon belül költözheto!Muszaki:A ház 1977-ben épült, viszont a tulajdonos az utóbbi 10 évben szinte teljesen felújíttatta. Kicseréltette: a nyílászárókat, redonyöket, bejárati ajtót, burkolatokat, parkettákat, konyhabútort és felújíttatta a fürdoszobát és wc-t. A közös költség: 11,640,- ft, ebben benne van a biztosítás, felújítási alap, szemétszállítás, lifthasználat, lépcsoház világítás és takarítás. A futés átalánydíja: 18,000,- ft / hó. A víz és villany egyedi méros, fogyasztásfüggo. Az ingatlan tehermentes, hitelre is megvásárolható! Környék:Minden igényt kielégít, iskola, óvoda, bevásárlási lehetoségek, játszótér pár perc sétával elérhetoek!Közlekedés:A 36-os, 93-as, 93A-s, 136E-s, 194M-es, 236-os és 236A-s buszok, valamint a 914-es éjszakai járat megállója pár perc sétával elérhetoek.","felújított","1950 és 1980 között","összkomfortos","nincs megadva","2","10","van","3 m-nél alacsonyabb","távfutés","nincs","30 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","kertre néz","4 m²","nem","nem tetotéri","utca, közterület - ingyenes","nem vett részt",NA
"13","XIV. kerület, Ond vezér park 2-4.","32,9 millió Ft","46 m²","1 + 1 fél","Zugló egyik központi helyén, csendes, biztonságos környéken, az Ond Vezér parkban tulajdonostól eladó egy szép kilátású, 46 négyzetméteres, másfél szobás 7. emeleti lakás. A társasház panelprogramban részt vett, melynek során külso szigetelése és a nyílászárók cseréje is megtörtént. A lakás tehermentes, korábban teljes köru felújításon esett át. A lakóövezet csendes, a lakás forgalmas utaktól távol esik, parkolás a társasház elott kialakított parkolóban ingyenes. A közelben számos üzlet és több bevásárló központ (IKEA, Árkád), egészségügyi intézmény, iskola, óvoda és játszótér is található. Az Örs Vezér tere gyalogosan mindössze 15 percnyire van, vagy tömegközlekedéssel is kiválóan megközelítheto. A belváros metróval 20 perc alatt elérheto, a lakás útvonalán éjszakai buszjárat is közlekedik.Tisztelettel kérem, hogy ingatlanosok ne hívjanak.","felújított","nincs megadva","összkomfortos","nincs megadva","7","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","35 E Ft/hó","nincs megadva","egy helyiségben","nyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","utca, közterület - ingyenes","részt vett",NA
"14","VIII. kerület, Delej utca 51.","32,9 millió Ft","35 m²","1","Tisztviselotelepen, a Kolónia társasházban eladó teljesköruen felújított, elso emeleti garzonlakásom.Belépve az eloszoba-konyha-étkezobe jutunk. Innen nyílik az erkély, a fürdoszoba valamint a nagy és tágas nappali/háló. Minden helyiség ablakos és jól szelloztetheto. A lakás belmagassága 3,6 méter. Az ágy a galérián kapott helyet, ezzel is növelve a lakás hasznos területét. A nappali északkeleti fekvésu, de nagy ablakainak köszönhetoen világos, a növények nagyon jól érzik itt magukat. A lakáshoz tartozik még egy tároló a folyosón, illetve egy pincetároló is. A vételár részét képezi az eloszobában a beépített cipos szekrény, valamint a konyhabútor elektromos sütovel, fozolappal és beépített hutovel együtt. Illetve igény esetén pár bútort is otthagynék (IKEA szekrény, kanapé, bárszék stb). Minden közmu egyedi méros, így a rezsije nagyon kedvezo, a közös költség 8590 forint. A gázt kiköttettem, futés jelenleg klímával történik.A lakást saját részre újíttattam fel, figyelve az optimális térkihasználásra és a tárolási lehetoségekre. Tulajdoni lapon 35 m2 az alapterülete, de a galériával, erkéllyel és tárolóval együtt egy kényelmes, élheto lakást kapunk.Parkolni az utcán mindig lehet, illetve tömegközlekedéssel is jól megközelítheto (99-es busz és 9-es busz, 1-es és 24-es villamos, 3-mas metró pár perc sétával elérheto).Az Orczy úti Aldi 5 perc gyalog.Az ingatlan tehermentes, 1/1 tulajdonú, önálló helyrajzi számon helyezkedik el.","felújított","1950 elott","összkomfortos","nincs megadva","1","4","nincs","3 m-nél magasabb","hoszivattyú","van","25 E Ft/hó","nem","egy helyiségben","északkelet","utcai","2 m²","nem","nem tetotéri","utca, közterület",NA,NA
"15","XV. kerület, Pozsony utca","32,9 millió Ft","42 m²","2","Tulajdonostól eladó Rákospalotán 2008-ban épült tégla lakás! Alacsony rezsi költségu, 8 lakásos társasházban belso udvarra nézo erkéllyel. 2 szobás, beépített eloszoba és konyhabútorral felszerelt amerikai konyhás ingatlan. A lakáshoz tartozik egy 4 m2-es tároló. Közlekedés kiváló! Közelben iskola, óvoda, bölcsode és számos szupermarket megtalálható.","újszeru","2001 és 2010 között","nincs megadva","nincs megadva","1","3","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","3 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
"16","VI. kerület, Szófia utca 7.","32,9 millió Ft","39 m²","1","Eladó Budapest VI. ker. Szófia u. 7. szám alatti (Oktogontól 2 perc sétára, csendes utcában) 39 m2-es jó állapotú utcára nézo bútorzott lakás. A lakást jelenleg négy éve ott lakó albérlo lakja, az elhelyezkedése miatt befektetésnek is kiváló. Kérem ingatlanközvetítok ne keressenek. Köszönöm, hogy elolvasta a hirdetésem. Az ár irányár!","jó állapotú","1950 elott","összkomfortos","nincs megadva","2","2","nincs","3 m-nél magasabb","gáz (cirko)","nincs","nincs megadva","nem","egy helyiségben","nincs megadva","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"17","XIII. kerület, Szent László út 3.","32,9 millió Ft","36 m²","1","Eladásra kínálom idén teljesen felújított lakásom!<U+25AA> Jó a tömegközlekedés<U+25AA> A lakás csendes utcára néz, világos terek<U+25AA> Tulajdonostól, hitel és tehermentes<U+25AA> Lakáshoz tartozik egy 4m2 tároló (erkélynek van megjelölve)<U+25AA> A lakásban minden új és garanciális(elektromos hálózat, kazán, kád, muanyag ajtók, hoszigetelt ablakok stb)<U+2705> Amennyiben az ingatlan felkeltette érdeklodését, bovebb információval illetve megtekintéssel kapcsolatban írjon bizalommal!Magánszemély vagyok, de kizárolagos szerzodéssel is rendelkezem, ezért ingatlanosok hívása felesleges.","felújított","1950 és 1980 között","összkomfortos","nincs megadva","2","2","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","8,8 E Ft/hó","nem","külön helyiségben","nyugat","utcai","4 m²","nem","nem tetotéri","utca, közterület",NA,NA
"18","IV. kerület, Káposztásmegyeri út","32,9 millió Ft","51 m²","2","Újpest, Izzó lakótelep zöldövezeti részén 4 emeletes társasház 2. emeletén eladó egy déli fekvésu 51 m2 alapterületu, 2 szobás lakás.A lakás NÍVÓ biztonsági bejárati ajtóval rendelkezik. Az ingatlan muanyag ablakokkal, redonnyel és szúnyoghálóval van felszerelve. A futés gázkonvektorral biztosított. A lakáshoz tartozik egy 4 m2 loggia valamint egy pincetároló is.A közös költség 10.710 Ft havi kiadást jelent.A ház elott biztosított az ingyenes parkolás.Közlekedése és ellátottsága kiváló, minden sétatávolságra esik. Busz (30, 30A, 96, 220, 230), vásárlási lehetosség, gyógyszertár valamint óvoda, iskola, orvosi rendelok, játszótér, park is elérheto néhány percen belül. M0-s autóval 5 percre van.","jó állapotú","nincs megadva","nincs megadva","nincs megadva","2","4","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","van","nincs megadva","nincs megadva","külön helyiségben","dél","utcai","4 m²","nincs megadva",NA,"utca, közterület - ingyenes",NA,NA
"19","XIV. kerület, Szentmihályi út","32,9 millió Ft","46 m²","2","Zuglóban (Örs vezér tértol 10 percre) egy 46nm-es, 2. emeleti, csendes, jó állapotú, tehermentes lakás várja új tulajdonosát.A szobákban laminált padló, az eloszobában, konyhában és a fürdoben járólap található.A panelprogram keretében az ablakok cseréje megtörtént, 2 éve futo-huto Nord klíma lett felszerelve.A konyhában kerámialapos tuzhely és mosogatógép van, a biztonságról 5 ponton záródó acél biztonsági ajtó gondoskodik.Boltok, óvoda, iskola a közelben, troli megálló a ház elott.Az ingatlan tisztasági festés után akár albérletbe is azonnal kiadható","jó állapotú","nincs megadva","komfortos","nincs megadva","2","10","van","nincs megadva","távfutés","van","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri","utca, közterület - ingyenes","részt vett",NA
"20","IV. kerület, Dugonics utca","32,9 millió Ft","56 m²","1 + 2 fél","Eladó a képen látható lakás, tulajdonostól, Újpest-központtól 1 megállóra, nagyon jó közlekedéssel, 7. Emeleti ,panorámás, 1+ 2 fél szobás ,56 nm.  A környéken ingyenes a parkolás. Iskola, óvoda, bölcsode, sportlétesítmények, kutyafuttató, parkos, csendes, közelben a Tesco is. Ár: 32.9 M. Ft.-Ingatlanosok NE hívjanak!","nincs megadva",NA,"nincs megadva","nincs megadva","7","nincs megadva","nincs megadva","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes","nincs megadva",NA
"21","XIII. kerület, Szekszárdi utca","32,9 millió Ft","41 m²","2","Eladó egy 6 éve teljes köruen felújított 2. emeleti különnyíló szobás 13. kerületi lakás. Az ingatlanban cserélve lettek a külso muanyag és belso fa nyílászárók, a víz és villany vezetékek, valamint a hidegburkolatok, a fa parketta felcsiszolásra és lakkozásra került. A lakás radiátorokkal szerelt egyedi futési rendszeru, mely egyenletes meleget biztosít minden helyiségben.A lakáshoz tartozik egy tároló, valamint pincehelyiség.Alacsony rezsi és közös költség.Az ingatlan egyedi méroórákkal rendelkezik (víz, villany, gáz) 1/1 tulajdonban van, tehermentes.Óvodák, iskolák, bevásárlási lehetoségek (Spar, Tesco, Lidl), tömegközlekedés (Buszok: 105, 178, 120, Metró: M3) 5-8 perc sétára.Ingatlanosok kérem ne keressenek!","jó állapotú","1950 elott","összkomfortos","FF","2","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nem","egy helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"22","XIX. kerület, Felsokispest","32,9 millió Ft","53 m²","2","XIX.kerület, erkélyes panel lakás eladó!Budapest XIX kerületének kedvelt részén, a KÖKI terminál közelében kiváló közlekedés mellett, mégis csendes környezetben. Az 53 nm-es lakás két külön nyíló szobával rendelkezik.A lakás azonnal költözheto. A DK-i tájolásnak köszönhetoen rendkívül világos. A konyha tágas és fényes.A ház panelprogramon esett át, így a közös költség 11.999Ft plusz a 7200Ft (panelprog.).Ingyenes parkolási lehetoség az utcában van. 32900000 FtReferencia szám: H438107","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","4","nincs megadva","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","utcai","4 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
