"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"1","XIII. kerület, Róbert Károly körút","19,9 millió Ft","26 m²","1","Lehel utca közelében 26m2-es világos, csendes lakás +5m2 galériával, beépített bútorokkal, azonnal költözhetoen eladó. Az ablakokat és a bejárati ajtót már kicserélték. A konyhabútor most került beépitésre, vadonatúj új. Vízórás, közös költség 9.100.-Ft.","jó állapotú","1950 elott","komfortos","nincs megadva","3","3","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nem","külön helyiségben","délkelet","udvari","nincs megadva","nincs megadva","nem tetotéri","utca, közterület",NA,NA
"2","XIII. kerület, Angyalföld - Loportárdulo","19,9 millió Ft","24 m²","1","Felújítandó garzon a Loportárdulon, szép házban, csendes utcábanEladó a 13. kerület megújuló részén, egy utcára a Róbert Károly körúttól, mégis nyugodt környezetben, szép állapotú ház 1. emeletén egy 24 nm-es, 1 szobás, felújítandó lakás.A társasház gondozott, a belso udvar valóságos kert, ide néz a lakás, mely nagyon világos, mivel az épület csak 1 emeletes.A lakás felújításra szorul, a fürdoszoba-Wc is kialakításra vár, de jó a lakás elrendezése, könnyen kialakítható!Lokáció, közlekedés kiváló. Könnyen kiadható","felújítandó","nincs megadva","nincs megadva","nincs megadva","1","nincs megadva","nincs","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"3","VII. kerület, Hernád utca","19,9 millió Ft","27 m²","1","VII. kerület Hernád utcában eladó egy 27 nm-es, elso emeleti lakás. Tágas, világos szobája galériával beépített. Zuhanyzós fürdoszobájában a mosógép is kényelmesen elfér.A konyhaszekrénye ideális nagyságú és újszeru állapotú. A futésrol gázkonvektor gondoskodik. Saját vízórával is rendelkezik, ezért a teljes rezsiköltség fogyasztás alapján fizetendo.Ez a kellemes, alacsony fenntartási költségu lakás egy négyemeletes téglaházban található, amelynek közlekedési, vásárlási, stb. adottságai is kiválóak. A metró, sok busz, trolibusz megállója és a Keleti pályaudvar is pár perc sétával elérhetoek, de a város központja, a Városliget,  a Stadion, szórakozóhelyek, bevásárlóközpontok is csak pár megállóra találhatóak.Késo du. és hétvégén is várom az érdeklodést.","nincs megadva",NA,"nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"4","VIII. kerület, József körút 63.","19,9 millió Ft","33 m²","1","József krt. 63 szám alatt, Csepreghy utcára nézo ablakokkal eladó egy 30,1 m2-es szoba, mely egy közös használatú elotérbol nyílva önálló lakásként funkcionálhat. Állapota felújítandó, de érdemes is felújítani, mivel kialakítható belole egy 1 szobás, hálófülkés, fürdoszobás lakás (a fürdoszobát ki kell alakítani). Az ingatlan a 3. emeleten helyezkedik el egy kívül-belül jó állapotú liftes házban. Két nagy méretu déli fekvésu ablakán árad be a fény.  Hogy mit lehet kihozni belole, arról azok a képek árulkodnak, amik akkor jönnek fel, ha beírja a következo szavakat a keresobe: 1. „Konyha és háló egy fa blokkban egy 29m2-es, világos kis lakásban”; 2. „Elegáns bútorok, logikus elosztás, lágy színek fiatal lány 32m2-es lakásának berendezésében.” A szoba egy közös használatú 13,5 m2-es eloszobából nyílik. Víz és csatorna a közös eloszobából nyíló WC-bol áthozható, a villany leválasztása folyamatban. A szobához a közös területbol 2,6 m2 tartozik, így az ingatlan teljes területe 32,7 m2. Irányára 19,9 millió Ft. Az ingatlan nem rendelkezik önálló helyrajzi számmal, egy osztatlan közös tulajdonban lévo lakás része, mely használati megosztással eladó.A 30 m2-es szoba mellé esetlegesen hozzá vásárolható egy 12,21 m2-es (+1,1 m2 közös terület) szintén a közös elotérbol nyíló udvari nézetu szoba. A közös eloszobából nyíló WC-bol ide is áthozható a víz és szennyvízcsatorna, akár saját fürdoszobát is ki lehet alakítani benne. Ez a szoba funkcionálhat önálló dolgozóként, irodaként, de esetlegesen egy minilakásként is. Inspirációhoz a keresobe: „Önálló lakás egy 11m2-es konyhából egyetemista tanulónak kialakítva Budapesten”. Némi áldozat árán akár a 30 m2-es szobával össze is nyitható vagy a közös elotér rovására akár kb 1-méterrel kiszélesítheto. Ennek a szobának az irányára 7,9 Millió Ft.Ugyanezen helyrajzi szám alatt eladó még egy 77 m2-es (+6,8 m2 közös terület) udvari nézetu egység is (szintén használati megosztással), mely jelenleg 2 szobából, fürdoszobából és közlekedobol áll. Átalakítás során kialakítható egy nappali-konyha-étkezo mellett 2 hálószoba, 2 fürdo, valamint egy dolgozó sarok. A nagy belmagasságot kihasználva akár galériázható is, a galérián egy további franciaágy helyezheto el. Ennek az egységnek az irányára: 39 Millió Ft.Az utolsó alaprajzon a pirossal jelölt részek mutatják a 77m2-es, a 30,1 m2-es, és a 12,21 m2-es egységeket (minden egység önálló lakásként funkcionálhat), valamint a közös 13,5m2-es eloszobát. Természetesen akár egyben is eladók, jelentos kedvezménnyel.","felújítandó","1950 elott","nincs megadva","ee","3","5","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","utcai","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"5","VII. kerület, Dembinszky utca","19,9 millió Ft","41 m²","1 + 1 fél","VII. kerület a Városliget szomszédságában, a Dembinszky utcában, rendezett társasházban FELÚJÍTOTT üzlethelyiség ELADÓ!Közvetlen utcai bejárattal rendelkezik, félszuterén elhelyezkedéssel, utcai nézettel. Jelenleg lakásnak használják, de alkalmas irodának vagy üzletnek is. Ingatlan-nyilvántartási besorolása üzlet.Az ingatlanban egy tágas amerikai konyhás nappali, hálófülke, közlekedo, fürdoszoba lett kialakítva a felújítás során. Minden helyiség járólappal burkolt! Futését infrapanelek szolgáltatják, a meleg-víz ellátást villanybojler biztosítja.Az ingatlan tehermentes, azonnal birtokba veheto, a képen látható bútorok az ár részét képezik!Amennyiben felkeltettem érdeklodését, keressen bizalommal.Ha nem veszem fel, visszahívom!ID:322982","felújított","1950 elott","összkomfortos","nincs megadva","szuterén","3","nincs","3 m-nél alacsonyabb","elektromos","nincs megadva","nincs megadva","nem","nincs megadva","dél","utcai","nincs megadva","nem","nem tetotéri","utca, közterület",NA,NA
"6","VII. kerület, Dembinszky utca","57,11 ezer €","41 m²","1 + 1 fél","VII. kerület a Városliget szomszédságában, a Dembinszky utcában, rendezett társasházban FELÚJÍTOTT üzlethelyiség ELADÓ!Közvetlen utcai bejárattal rendelkezik, félszuterén elhelyezkedéssel, utcai nézettel. Jelenleg lakásnak használják, de alkalmas irodának vagy üzletnek is. Ingatlan-nyilvántartási besorolása üzlet.Az ingatlanban egy tágas amerikai konyhás nappali, hálófülke, közlekedo, fürdoszoba lett kialakítva a felújítás során. Minden helyiség járólappal burkolt! Futését infrapanelek szolgáltatják, a meleg-víz ellátást villanybojler biztosítja.Az ingatlan tehermentes, azonnal birtokba veheto, a képen látható bútorok az ár részét képezik!Amennyiben felkeltettem érdeklodését, keressen bizalommal.Ha nem veszem fel, visszahívom!ID:322982","felújított","1950 elott","összkomfortos","nincs megadva","szuterén","3","nincs","3 m-nél alacsonyabb","elektromos","nincs megadva","nincs megadva","nem","nincs megadva","dél","utcai","nincs megadva","nem","nem tetotéri","utca, közterület",NA,NA
"7","VII. kerület, Dembinszky utca","19,9 millió Ft","41 m²","1 + 1 fél","VII. kerület a Városliget szomszédságában, a Dembinszky utcában, rendezett társasházban FELÚJÍTOTT üzlethelyiség ELADÓ!Közvetlen utcai bejárattal rendelkezik, félszuterén elhelyezkedéssel, utcai nézettel. Jelenleg lakásnak használják, de alkalmas irodának vagy üzletnek is. Ingatlan-nyilvántartási besorolása üzlet.Az ingatlanban egy tágas amerikai konyhás nappali, hálófülke, közlekedo, fürdoszoba lett kialakítva a felújítás során. Minden helyiség járólappal burkolt! Futését infrapanelek szolgáltatják, a meleg-víz ellátást villanybojler biztosítja.Az ingatlan tehermentes, azonnal birtokba veheto, a képen látható bútorok az ár részét képezik!Amennyiben felkeltettem érdeklodését, keressen bizalommal.Ha nem veszem fel, visszahívom!ID:322982","felújított","1950 elott","összkomfortos","nincs megadva","szuterén","3","nincs","3 m-nél alacsonyabb","elektromos","nincs megadva","nincs megadva","nem","nincs megadva","dél","utcai","nincs megadva","nem","nem tetotéri","utca, közterület",NA,NA
"8","VII. kerület, Dembinszky utca","57,11 ezer €","41 m²","1 + 1 fél","VII. kerület a Városliget szomszédságában, a Dembinszky utcában, rendezett társasházban FELÚJÍTOTT üzlethelyiség ELADÓ!Közvetlen utcai bejárattal rendelkezik, félszuterén elhelyezkedéssel, utcai nézettel. Jelenleg lakásnak használják, de alkalmas irodának vagy üzletnek is. Ingatlan-nyilvántartási besorolása üzlet.Az ingatlanban egy tágas amerikai konyhás nappali, hálófülke, közlekedo, fürdoszoba lett kialakítva a felújítás során. Minden helyiség járólappal burkolt! Futését infrapanelek szolgáltatják, a meleg-víz ellátást villanybojler biztosítja.Az ingatlan tehermentes, azonnal birtokba veheto, a képen látható bútorok az ár részét képezik!Amennyiben felkeltettem érdeklodését, keressen bizalommal.Ha nem veszem fel, visszahívom!ID:322982","felújított","1950 elott","összkomfortos","nincs megadva","szuterén","3","nincs","3 m-nél alacsonyabb","elektromos","nincs megadva","nincs megadva","nem","nincs megadva","dél","utcai","nincs megadva","nem","nem tetotéri","utca, közterület",NA,NA
"9","XXIII. kerület, Soroksár","19,9 millió Ft","40 m²","2","A Vecsés utcában, egy 6 lakásos, közös udvaros társasház egyik lakását kínáljuk megvételre.A lakásról:- nincs közös költség,- ablakai muanyagra lettek cserélve,- tágas és napfényes,- konvektoros futésu.A társasházról:- nyugodt és rendezett,- jó a lakóközösség,- pár lépésre található a Templom tér.Ha egy csendes helyen lévo otthont keres, amelyet saját igényei szerint kíván kicsinosítani, megtalálta!Bovebb információért keressen bizalommal!Referencia szám: H435260","közepes állapotú","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"10","XIII. kerület, Vizafogó","19,9 millió Ft","25 m²","1","Kis garzon az Árpád híd közelébenEladó a XIII. kerületben, az AGORA, szomszédságában, remek közlekedési adottságok mellett (Árpád hídi metró), egy felújítandó garzon.A lakás  25nm-es, földszinti, utcai nézetu.Komfort nélküli, tehát teljes felújítást, fürdoszoba-WC kialakítását igényli. Központi elhelyezkedése és a Váci úti irodafolyosó közelsége miatt BEFEKTETOKNEK ideális.","felújítandó","nincs megadva","komfort nélküli","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
